Name,CodigoProvincia,CCAA,Population,TotalCensus,AbstentionPtge,AbstencionAlta,Izda_Pct,Dcha_Pct,Otros_Pct,Izquierda,Derecha,Age_0-4_Ptge,Age_under19_Ptge,Age_19_65_pct,Age_over65_pct,WomanPopulationPtge,ForeignersPtge,SameComAutonPtge,SameComAutonDiffProvPtge,DifComAutonPtge,UnemployLess25_Ptge,Unemploy25_40_Ptge,UnemployMore40_Ptge,AgricultureUnemploymentPtge,IndustryUnemploymentPtge,ConstructionUnemploymentPtge,ServicesUnemploymentPtge,totalEmpresas,Industria,Construccion,ComercTTEHosteleria,Servicios,ActividadPpal,inmuebles,Pob2010,SUPERFICIE,Densidad,PobChange_pct,PersonasInmueble,Explotaciones
Cerratón de Juarros,09,CastillaLeón,55,59,23.729,0,13.333,80,4.444,0,1,0,1.818,47.273,50.908,32.727,0,96.364,0,3.636,0,100,0,0,0,0,100,0,0,0,0,0,Otro,47,57,1624.8288,MuyBaja,-3.51,1.17,22
Ciadoncha,09,CastillaLeón,81,76,26.316,0,23.214,71.429,1.786,0,1,1.235,1.235,51.852,46.915,41.975,2.47,97.531,1.235,0,0,33.333,66.667,0,0,0,100,0,0,0,0,0,Otro,76,76,1528.6409,MuyBaja,6.58,1.07,33
Cillaperlata,09,CastillaLeón,37,36,16.667,0,40,60,0,0,1,0,0,54.053,45.946,32.432,0,81.081,0,18.919,0,50,50,0,0,0,100,0,0,0,0,0,Otro,154,40,1681.7121,MuyBaja,-7.5,0.24,3
Cilleruelo de Abajo,09,CastillaLeón,237,217,15.207,0,50.544,48.369,0,1,0,0.422,6.33,54.431,39.241,45.57,4.22,92.827,0.844,2.11,0,0,100,16.667,0,16.667,50,8,0,0,0,0,Otro,227,279,4815.8468,MuyBaja,-15.05,1.04,59
Cilleruelo de Arriba,09,CastillaLeón,59,53,20.755,0,7.143,90.476,2.381,0,1,0,3.39,45.765,50.847,47.458,-7,93.22,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,Otro,79,61,1849.0291,MuyBaja,-3.28,0.75,13
Ciruelos de Cervera,09,CastillaLeón,111,109,21.101,0,34.884,55.814,2.326,0,1,2.703,6.307,59.46,34.234,45.045,1.8,86.486,1.802,10.811,0,0,100,0,100,0,0,6,0,0,0,0,Otro,156,107,3787.4191,MuyBaja,3.74,0.71,27
Cogollos,09,CastillaLeón,451,384,26.302,0,43.11,52.297,2.827,0,1,5.987,15.743,67.185,17.073,44.789,4.44,76.497,5.543,17.073,3.125,53.125,43.75,3.125,12.5,9.375,75,34,0,0,0,0,Otro,354,494,3124.7495,MuyBaja,-8.7,1.27,30
Condado de Treviño,09,CastillaLeón,1362,1056,41.383,1,55.412,35.38,4.039,1,0,5.874,18.797,68.723,12.481,42.584,-0.89,22.614,3.304,71.586,5.714,62.857,31.429,2.857,5.714,8.571,80,81,5,15,36,25,ComercTTEHosteleria,"1,723","1,460",26070.6445,MuyBaja,-6.71,0.79,155
Contreras,09,CastillaLeón,82,80,21.25,0,19.047,80.952,0,0,1,0,0,43.904,56.099,39.024,0,92.683,0,6.098,0,0,100,0,50,0,0,0,0,0,0,0,Otro,116,92,3812.1804,MuyBaja,-10.87,0.71,14
Coruña del Conde,09,CastillaLeón,124,109,22.018,0,36.47,62.353,1.176,0,1,1.613,8.87,50.001,41.129,37.097,1.61,89.516,2.419,8.065,0,0,0,0,0,0,0,6,0,0,0,0,Otro,187,132,3435.1664,MuyBaja,-6.06,0.66,34
Covarrubias,09,CastillaLeón,585,449,24.499,0,39.528,56.342,0.885,0,1,3.419,13.505,57.779,28.719,46.667,7.69,80.342,3.419,11.111,0,40,60,5,20,15,60,62,0,0,0,0,Otro,604,638,4106.743,MuyBaja,-8.31,0.97,32
Cubillo del Campo,09,CastillaLeón,100,86,23.256,0,30.303,69.697,0,0,1,0,10,58,32,46,2,86,2,11,25,50,25,25,0,0,50,0,0,0,0,0,Otro,139,100,1405.688,MuyBaja,0,0.72,11
Cubo de Bureba,09,CastillaLeón,103,92,26.087,0,23.529,72.059,2.941,0,1,0.971,5.826,53.398,40.776,42.718,-0.47,76.699,0,15.534,0,25,75,0,0,0,100,6,0,0,0,0,Otro,138,101,980.1276,MuyBaja,1.98,0.75,27
Cuevas de San Clemente,09,CastillaLeón,49,46,39.13,1,42.857,57.143,0,0,1,0,2.041,42.859,55.102,65.306,10.2,77.551,2.041,8.163,0,0,0,0,0,0,0,0,0,0,0,0,Otro,75,50,1325.6567,MuyBaja,-2,0.65,6
Encío,09,CastillaLeón,46,38,15.789,0,43.75,53.125,0,0,1,2.174,13.044,63.046,23.914,45.652,-0.7,91.304,2.174,4.348,0,0,100,0,100,0,0,0,0,0,0,0,Otro,63,47,1875.7717,MuyBaja,-2.13,0.73,15
Espinosa de Cervera,09,CastillaLeón,100,94,28.723,0,19.403,76.12,1.493,0,1,0,4,60,36,40,1,90,1,8,0,0,100,0,100,0,0,4,0,0,0,0,Otro,88,102,2961.6935,MuyBaja,-1.96,1.14,15
Espinosa de los Monteros,09,CastillaLeón,1788,1506,30.943,1,44.134,51.443,2.692,0,1,4.027,15.66,55.706,28.634,47.148,2.8,74.497,2.125,21.98,7.874,28.346,63.78,5.512,11.811,5.512,71.654,164,10,31,76,47,ComercTTEHosteleria,"2,633","2,094",13746.1885,MuyBaja,-14.61,0.68,155
Espinosa del Camino,09,CastillaLeón,44,40,12.5,0,51.429,48.571,0,1,0,0,4.546,68.183,27.272,40.909,4.55,77.273,0,20.455,0,0,100,0,0,0,100,4,0,0,0,0,Otro,30,36,693.2901,MuyBaja,22.22,1.47,8
Estépar,09,CastillaLeón,664,584,26.027,0,25.231,73.611,0.463,0,1,1.657,7.079,57.528,35.391,40.361,2.41,89.608,1.807,7.078,0,15.789,84.211,0,5.263,10.526,84.211,29,0,0,0,0,Otro,489,736,10269.7289,MuyBaja,-9.78,1.36,142
Fontioso,09,CastillaLeón,54,56,26.786,0,17.073,78.049,0,0,1,0,5.556,49.999,44.445,44.444,0,87.037,0,12.963,0,50,50,0,0,0,100,4,0,0,0,0,Otro,93,58,2483.9091,MuyBaja,-6.9,0.58,17
Frandovínez,09,CastillaLeón,99,80,21.25,0,46.032,50.794,3.175,0,1,3.03,13.131,62.627,24.242,42.424,9.09,84.848,2.02,8.081,0,100,0,0,0,0,100,4,0,0,0,0,Otro,145,106,858.158,MuyBaja,-6.6,0.68,15
Fresneda de la Sierra Tirón,09,CastillaLeón,123,104,20.192,0,59.037,40.964,0,1,0,2.439,7.317,55.284,37.398,30.894,9.76,80.488,0.813,5.691,25,75,0,0,0,25,50,4,0,0,0,0,Otro,138,126,6116.7282,MuyBaja,-2.38,0.89,11
Fresneña,09,CastillaLeón,87,74,31.081,1,19.608,76.471,0,0,1,0,3.448,47.125,49.425,44.828,3.45,82.759,2.299,13.793,0,0,100,0,0,0,100,9,0,0,0,0,Otro,116,103,1400.7112,MuyBaja,-15.53,0.75,26
Fresnillo de las Dueñas,09,CastillaLeón,636,462,20.996,0,49.315,48.767,1.096,1,0,7.075,24.214,62.577,13.207,47.17,-0.96,80.031,10.692,8.333,8.696,47.826,43.478,13.043,21.739,0,52.174,40,0,0,0,0,Otro,362,466,1369.2405,MuyBaja,36.48,1.76,8
Fresno de Río Tirón,09,CastillaLeón,195,171,28.655,0,22.131,72.95,3.279,0,1,2.564,8.205,58.976,32.821,44.103,3.59,82.564,2.051,13.846,0,37.5,62.5,0,37.5,25,25,14,0,0,0,0,Otro,194,199,967.5379,MuyBaja,-2.01,1.01,26
Fresno de Rodilla,09,CastillaLeón,49,40,20,0,40.625,59.375,0,0,1,6.122,18.367,59.183,22.45,42.857,0,91.837,4.082,8.163,33.333,33.333,33.333,33.333,0,0,33.333,0,0,0,0,0,Otro,31,48,1214.5766,MuyBaja,2.08,1.58,8
Frías,09,CastillaLeón,265,221,27.149,0,55.28,35.404,1.863,1,0,2.264,10.944,62.642,26.416,46.038,-2.59,63.396,2.264,30.566,0,50,50,8.333,0,16.667,75,43,0,0,0,0,Otro,557,275,2949.7543,MuyBaja,-3.64,0.48,24
Fuentebureba,09,CastillaLeón,54,41,24.39,0,29.033,64.517,3.226,0,1,9.259,16.667,50.001,33.335,50,20.37,62.963,1.852,14.815,0,100,0,0,0,0,100,0,0,0,0,0,Otro,103,49,909.2694,MuyBaja,10.2,0.52,22
Fuentecén,09,CastillaLeón,222,192,26.042,0,33.803,59.155,2.113,0,1,1.802,9.91,54.504,35.586,44.144,7.21,81.081,2.703,10.811,22.222,33.333,44.444,22.222,0,0,44.444,13,0,0,0,0,Otro,377,235,1704.7343,MuyBaja,-5.53,0.59,56
Fuentelcésped,09,CastillaLeón,213,174,24.138,0,30.303,65.151,1.515,0,1,3.756,10.328,57.747,31.925,51.174,13.62,75.117,4.695,11.268,7.692,30.769,61.538,7.692,38.462,7.692,46.154,12,0,0,0,0,Otro,217,211,2242.3596,MuyBaja,0.95,0.98,60
Fuentelisendo,09,CastillaLeón,96,85,15.294,0,20.834,75,1.389,0,1,1.042,5.209,46.875,47.918,42.708,9.38,82.292,1.042,5.208,0,0,100,33.333,0,0,66.667,5,0,0,0,0,Otro,127,101,696.7868,MuyBaja,-4.95,0.76,16
Fuentemolinos,09,CastillaLeón,97,103,15.534,0,41.38,49.426,3.448,0,1,0,0,58.764,41.237,36.082,-0.6,98.969,7.216,0,0,50,50,0,25,50,25,5,0,0,0,0,Otro,133,107,1281.0183,MuyBaja,-9.35,0.73,18
Fuentenebro,09,CastillaLeón,139,124,35.484,1,45,52.5,1.25,0,1,0,5.755,56.116,38.129,39.568,5.76,82.734,9.353,11.511,37.5,25,37.5,0,25,0,75,7,0,0,0,0,Otro,247,159,3898.5346,MuyBaja,-12.58,0.56,35
Fuentespina,09,CastillaLeón,769,616,21.266,0,42.268,53.402,2.887,0,1,5.462,19.896,60.079,20.026,47.464,-3.86,85.826,10.533,9.883,0,44.444,55.556,5.556,30.556,2.778,58.333,48,0,0,0,0,Otro,430,728,1202.7613,MuyBaja,5.63,1.79,41
Galbarros,09,CastillaLeón,29,27,29.63,0,15.789,78.947,0,0,1,0,13.793,51.723,34.484,31.034,0,79.31,0,3.448,0,100,0,0,100,0,0,0,0,0,0,0,Otro,27,27,3198.8879,MuyBaja,7.41,1.07,13
Grijalba,09,CastillaLeón,104,87,19.54,0,38.571,54.286,0,0,1,0,9.615,58.654,31.731,49.038,-1.32,88.462,0.962,0.962,0,0,100,0,100,0,0,0,0,0,0,0,Otro,99,127,1975.2942,MuyBaja,-18.11,1.05,10
Grisaleña,09,CastillaLeón,39,35,31.429,1,29.167,58.334,4.167,0,1,0,2.564,48.717,48.718,28.205,2.56,84.615,0,12.821,0,0,0,0,0,0,0,0,0,0,0,0,Otro,72,43,1634.6181,MuyBaja,-9.3,0.54,21
Gumiel de Izán,09,CastillaLeón,577,448,19.196,0,46.685,49.724,1.381,0,1,2.253,16.119,57.193,26.688,42.461,5.89,83.189,3.986,9.879,12,20,68,8,16,12,60,50,0,0,0,0,Otro,702,636,7550.4436,MuyBaja,-9.28,0.82,81
Gumiel de Mercado,09,CastillaLeón,344,257,28.794,0,36.612,62.842,0.546,0,1,3.198,13.954,56.396,29.651,44.767,23.84,68.895,3.198,10.465,7.407,33.333,59.259,55.556,3.704,3.704,37.037,17,0,0,0,0,Otro,405,401,5770.8524,MuyBaja,-14.21,0.85,58
Hacinas,09,CastillaLeón,166,137,28.467,0,24.49,71.429,1.02,0,1,2.41,9.638,50.603,39.76,43.976,4.22,87.349,1.807,6.024,0,28.571,71.429,0,42.857,28.571,28.571,12,0,0,0,0,Otro,227,185,790.1439,MuyBaja,-10.27,0.73,8
Haza,09,CastillaLeón,26,27,25.926,0,25,75,0,0,1,0,0,46.153,53.846,42.308,0,96.154,11.538,3.846,0,0,0,0,0,0,0,0,0,0,0,0,Otro,37,33,8229.7604,MuyBaja,-21.21,0.7,60
Hontanas,09,CastillaLeón,67,60,13.333,0,21.154,73.077,0,0,1,1.493,5.971,67.164,26.867,37.313,14.93,82.09,0,0,0,0,0,0,0,0,0,5,0,0,0,0,Otro,50,60,1021.8133,MuyBaja,11.67,1.34,12
Hontangas,09,CastillaLeón,106,85,24.706,0,29.687,70.313,0,0,1,0.943,7.547,41.51,50.944,38.679,0,97.17,5.66,1.887,0,100,0,0,0,0,66.667,0,0,0,0,0,Otro,150,123,1222.0449,MuyBaja,-13.82,0.71,18
Hontoria de la Cantera,09,CastillaLeón,157,141,28.369,0,46.535,51.485,1.98,0,1,5.096,12.103,70.7,17.198,45.223,0.64,93.631,1.911,5.096,33.333,33.333,33.333,0,16.667,0,50,7,0,0,0,0,Otro,178,122,1938.6259,MuyBaja,28.69,0.88,16
Hontoria de Valdearados,09,CastillaLeón,201,157,19.108,0,29.134,68.504,1.575,0,1,1.493,9.453,47.762,42.787,38.308,12.44,80.1,1.99,4.975,33.333,66.667,0,0,0,0,100,11,0,0,0,0,Otro,277,237,3358.1128,MuyBaja,-15.19,0.73,41
Hontoria del Pinar,09,CastillaLeón,707,582,19.759,0,38.972,58.458,0.428,0,1,1.414,8.487,48.515,42.998,45.12,7.92,85.29,11.174,5.233,7.692,30.769,61.538,3.846,23.077,3.846,61.538,43,0,0,0,0,Otro,724,777,8084.3678,MuyBaja,-9.01,0.98,48
Hornillos del Camino,09,CastillaLeón,56,58,29.31,0,9.756,85.366,2.439,0,1,0,1.786,53.572,44.643,42.857,0,98.214,7.143,1.786,0,0,0,0,0,0,0,0,0,0,0,0,Otro,53,61,1407.8317,MuyBaja,-8.2,1.06,20
Hortigüela,09,CastillaLeón,103,95,17.895,0,37.18,61.539,1.282,0,1,0.971,7.767,70.873,21.36,38.835,0.97,75.728,0,23.301,0,50,50,0,0,0,100,8,0,0,0,0,Otro,146,105,2066.1649,MuyBaja,-1.9,0.71,1
Hoyales de Roa,09,CastillaLeón,211,205,20.976,0,24.691,72.84,1.852,0,1,0.474,8.057,55.45,36.493,48.341,0.47,92.417,3.791,5.687,20,6.667,73.333,0,6.667,6.667,66.667,5,0,0,0,0,Otro,267,250,1278.2724,MuyBaja,-15.6,0.79,31
Huérmeces,09,CastillaLeón,131,129,20.155,0,27.184,66.019,3.883,0,1,0,3.817,54.962,41.222,51.908,0,88.55,1.527,9.924,0,0,100,0,0,0,100,9,0,0,0,0,Otro,116,127,4869.9696,MuyBaja,3.15,1.13,22
Huerta de Arriba,09,CastillaLeón,128,124,19.355,0,29,68,0,0,1,0,2.344,57.033,40.625,42.969,0.78,91.406,0.781,7.031,0,16.667,83.333,16.667,50,0,33.333,7,0,0,0,0,Otro,153,150,3318.1398,MuyBaja,-14.67,0.84,15
Huerta de Rey,09,CastillaLeón,1007,794,29.597,0,37.388,59.929,0.716,0,1,1.986,13.108,55.116,31.778,46.177,6.65,84.608,3.376,7.746,0,33.333,66.667,12.121,27.273,30.303,30.303,61,6,10,29,16,ComercTTEHosteleria,"1,056","1,088",9781.4578,MuyBaja,-7.44,0.95,99
Humada,09,CastillaLeón,130,127,25.984,0,15.957,79.787,1.064,0,1,0,0,56.154,43.846,36.154,0,95.385,4.615,4.615,0,0,100,0,33.333,33.333,33.333,5,0,0,0,0,Otro,230,144,8519.2969,MuyBaja,-9.72,0.57,55
Hurones,09,CastillaLeón,73,63,25.397,0,25.532,65.957,2.128,0,1,1.37,15.069,58.902,26.027,38.356,2.74,93.151,1.37,2.74,50,25,25,25,0,25,25,5,0,0,0,0,Otro,47,76,829.4762,MuyBaja,-3.95,1.55,8
Ibeas de Juarros,09,CastillaLeón,1400,1121,32.471,1,33.553,62.352,1.849,0,1,4.857,19.215,61.142,19.643,44.429,2.5,82.357,5.286,12.571,6.25,48.438,45.313,1.563,14.063,4.688,75,102,5,13,44,40,ComercTTEHosteleria,974,"1,398",13026.8812,MuyBaja,0.14,1.44,99999
Ibrillos,09,CastillaLeón,55,47,25.532,0,28.572,71.429,0,0,1,0,0,43.635,56.364,43.636,1.82,85.455,0,12.727,0,0,0,0,0,0,0,0,0,0,0,0,Otro,,68,563.7455,MuyBaja,-19.12,,16
Iglesiarrubia,09,CastillaLeón,44,41,21.951,0,37.5,59.375,0,0,1,0,2.273,72.727,25,43.182,4.55,93.182,4.545,2.273,0,25,75,0,0,50,50,0,0,0,0,0,Otro,76,50,1502.4435,MuyBaja,-12,0.58,5
Iglesias,09,CastillaLeón,140,142,24.648,0,33.645,58.878,1.869,0,1,2.857,5,55.001,40,44.286,4.29,90.714,0,6.429,100,0,0,0,0,0,0,5,0,0,0,0,Otro,106,150,3453.8315,MuyBaja,-6.67,1.32,30
Isar,09,CastillaLeón,331,300,26.333,0,23.077,75.566,1.357,0,1,1.208,7.251,59.517,33.232,48.943,2.12,91.239,1.511,5.74,0,22.222,77.778,0,22.222,0,77.778,18,0,0,0,0,Otro,371,385,6641.8952,MuyBaja,-14.03,0.89,62
Itero del Castillo,09,CastillaLeón,84,80,13.75,0,17.392,78.261,0,0,1,1.19,2.38,49.998,47.619,45.238,3.57,95.238,25,2.381,0,0,0,0,0,0,0,0,0,0,0,0,Otro,94,99,1691.4169,MuyBaja,-15.15,0.89,19
Jaramillo de la Fuente,09,CastillaLeón,52,51,19.608,0,26.829,70.732,2.439,0,1,0,0,44.229,55.769,42.308,0,98.077,0,1.923,0,0,0,0,0,0,0,0,0,0,0,0,Otro,124,46,2156.3477,MuyBaja,13.04,0.42,5
Jaramillo Quemado,09,CastillaLeón,5,5,20,0,25,75,0,0,1,0,0,60,40,40,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,Otro,28,6,1744.9625,MuyBaja,-16.67,0.18,2
Junta de Traslaloma,09,CastillaLeón,136,125,28,0,27.778,63.333,3.333,0,1,0.735,3.676,55.146,41.176,47.059,-0.63,80.882,0.735,18.382,0,20,80,0,20,80,0,4,0,0,0,0,Otro,205,158,7581.1799,MuyBaja,-13.92,0.66,36
Junta de Villalba de Losa,09,CastillaLeón,89,86,32.558,1,36.207,56.897,3.448,0,1,3.371,8.989,61.797,29.215,44.944,0,55.056,4.494,44.944,0,33.333,66.667,0,33.333,0,66.667,7,0,0,0,0,Otro,152,114,4589.0392,MuyBaja,-21.93,0.59,17
Jurisdicción de Lara,09,CastillaLeón,47,38,26.316,0,25,71.429,0,0,1,2.128,2.128,51.064,46.808,46.809,0,87.234,4.255,12.766,0,0,0,0,0,0,0,0,0,0,0,0,Otro,124,48,2504.4769,MuyBaja,-2.08,0.38,14
Jurisdicción de San Zadornil,09,CastillaLeón,51,55,21.818,0,60.465,32.559,6.977,1,0,0,5.883,70.589,23.53,47.059,0,45.098,7.843,54.902,0,0,0,0,0,0,0,4,0,0,0,0,Otro,123,81,3099.2142,MuyBaja,-37.04,0.41,7
La Cueva de Roa,09,CastillaLeón,99,76,21.053,0,28.334,70,1.667,0,1,0,3.03,51.515,45.455,49.495,20.2,78.788,4.04,1.01,10,30,60,60,0,20,20,4,0,0,0,0,Otro,75,105,1191.4536,MuyBaja,-5.71,1.32,29
La Gallega,09,CastillaLeón,54,53,24.528,0,22.5,77.5,0,0,1,0,1.852,46.298,51.852,40.741,0,90.741,3.704,7.407,0,0,100,0,0,50,50,0,0,0,0,0,Otro,66,67,1735.48,MuyBaja,-19.4,0.82,2
La Horra,09,CastillaLeón,366,290,25.172,0,48.848,48.848,0.922,0,0,2.732,13.115,49.726,37.158,48.087,7.92,86.066,1.639,5.191,0,40,60,50,20,0,20,23,0,0,0,0,Otro,288,391,2999.0549,MuyBaja,-6.39,1.27,93
La Puebla de Arganzón,09,CastillaLeón,519,382,34.293,1,60.558,30.279,3.586,1,0,6.166,19.076,72.639,8.285,45.472,7.71,20.039,2.89,71.098,6.25,37.5,56.25,0,0,0,100,36,0,0,0,0,Otro,453,514,1887.1123,MuyBaja,0.97,1.15,17
La Revilla y Ahedo,09,CastillaLeón,114,96,18.75,0,26.923,67.949,3.846,0,1,4.386,10.526,59.649,29.826,44.737,3.51,84.211,0,11.404,0,60,40,0,0,40,60,8,0,0,0,0,Otro,224,128,1528.73,MuyBaja,-10.94,0.51,11
La Sequera de Haza,09,CastillaLeón,34,29,34.483,1,26.316,73.684,0,0,1,0,5.882,47.059,47.06,35.294,2.94,94.118,8.824,0,0,0,0,0,0,0,0,0,0,0,0,0,Otro,49,49,684.3957,MuyBaja,-30.61,0.69,7
La Vid de Bureba,09,CastillaLeón,20,17,35.294,1,0,100,0,0,1,0,10,35,55,55,0,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,Otro,49,28,974.2977,MuyBaja,-28.57,0.41,16
La Vid y Barrios,09,CastillaLeón,274,230,27.826,0,41.566,54.217,0.602,0,1,0.365,6.935,57.664,35.401,43.431,0.73,83.212,17.518,15.328,9.091,18.182,72.727,27.273,9.091,27.273,36.364,19,0,0,0,0,Otro,285,281,3758.0523,MuyBaja,-2.49,0.96,46
Las Hormazas,09,CastillaLeón,106,97,16.495,0,11.111,87.655,1.235,0,1,0,4.717,56.604,38.679,41.509,1.89,95.283,0,2.83,0,0,100,0,0,0,100,0,0,0,0,0,Otro,207,116,3657.6447,MuyBaja,-8.62,0.51,26
Las Quintanillas,09,CastillaLeón,391,323,22.291,0,20.717,74.502,1.992,0,1,3.836,14.066,63.684,22.251,43.223,5.63,86.445,2.813,6.65,10,65,25,0,15,30,40,23,0,0,0,0,Otro,225,399,2478.325,MuyBaja,-2.01,1.74,38
Lerma,09,CastillaLeón,2703,2020,27.129,0,35.53,61.209,1.766,0,1,3.885,17.758,60.524,21.718,50.24,10.99,79.06,4.144,9.323,5.517,35.862,58.621,7.586,12.414,18.621,56.552,261,18,25,121,97,ComercTTEHosteleria,"2,274","2,798",16469.48,MuyBaja,-3.4,1.19,112
Llano de Bureba,09,CastillaLeón,63,59,38.983,1,36.111,58.333,0,0,1,0,1.587,69.841,28.572,39.683,3.18,90.476,1.587,6.349,0,0,0,0,0,0,0,0,0,0,0,0,Otro,62,71,1518.9346,MuyBaja,-11.27,1.02,17
Los Altos,09,CastillaLeón,190,195,41.026,1,38.261,54.782,5.217,0,1,0.526,4.737,56.316,38.946,41.053,1.05,81.579,3.158,17.368,0,33.333,66.667,0,0,33.333,66.667,20,0,0,0,0,Otro,471,197,13985.0904,MuyBaja,-3.55,0.4,46
Los Ausines,09,CastillaLeón,126,112,33.036,1,25.333,69.334,1.333,0,1,0,4.762,56.349,38.89,38.095,3.97,93.651,2.381,2.381,0,100,0,0,0,0,100,5,0,0,0,0,Otro,144,145,4168.2307,MuyBaja,-13.1,0.88,31
Los Balbases,09,CastillaLeón,323,276,17.391,0,25.878,72.368,0.439,0,1,0.929,7.121,53.561,39.32,46.44,7.12,88.854,0.929,4.025,11.111,0,88.889,0,22.222,11.111,55.556,23,0,0,0,0,Otro,260,349,6436.5833,MuyBaja,-7.45,1.24,52
Los Barrios de Bureba,09,CastillaLeón,199,192,28.646,0,30.657,64.234,1.46,0,1,1.005,4.523,48.744,46.733,38.693,-4.58,84.925,2.513,12.563,0,40,60,0,40,0,60,8,0,0,0,0,Otro,251,226,4672.0678,MuyBaja,-11.95,0.79,87
Madrigal del Monte,09,CastillaLeón,169,149,30.872,1,48.543,50.485,0,0,1,1.183,5.324,61.538,33.135,39.053,4.73,91.716,2.367,2.367,0,66.667,33.333,0,0,33.333,66.667,5,0,0,0,0,Otro,131,178,2687.6574,MuyBaja,-5.06,1.29,39
Madrigalejo del Monte,09,CastillaLeón,181,144,22.917,0,37.838,57.658,1.802,0,1,3.867,8.286,60.773,30.939,37.017,10.5,77.348,4.42,11.05,14.286,28.571,57.143,14.286,14.286,0,71.429,26,0,0,0,0,Otro,152,183,2516.9662,MuyBaja,-1.09,1.19,20
Mahamud,09,CastillaLeón,123,104,20.192,0,45.783,45.783,6.024,0,0,0.813,8.943,52.032,39.024,43.089,2.44,89.431,1.626,7.317,0,0,100,0,0,0,100,0,0,0,0,0,Otro,150,154,3360.8116,MuyBaja,-20.13,0.82,30
Mambrilla de Castrejón,09,CastillaLeón,100,92,21.739,0,18.056,76.389,2.778,0,1,0,9,60,31,47,-0.26,92,19,5,16.667,66.667,16.667,16.667,16.667,0,66.667,5,0,0,0,0,Otro,127,117,1604.2658,MuyBaja,-14.53,0.79,26
Mambrillas de Lara,09,CastillaLeón,48,50,36,1,34.375,62.5,0,0,1,0,0,64.584,35.417,43.75,0,91.667,2.083,8.333,0,0,100,0,100,0,0,5,0,0,0,0,Otro,170,53,3402.5439,MuyBaja,-9.43,0.28,13
Mamolar,09,CastillaLeón,31,28,35.714,1,27.778,66.667,0,0,1,0,6.452,48.389,45.161,29.032,0,90.323,0,6.452,0,0,100,100,0,0,0,0,0,0,0,0,Otro,105,37,1832.2258,MuyBaja,-16.22,0.3,4
Manciles,09,CastillaLeón,19,25,12,0,4.545,90.909,0,0,1,0,0,31.578,68.422,36.842,0,100,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,Otro,38,30,658.0021,MuyBaja,-36.67,0.5,7
Mazuela,09,CastillaLeón,63,59,23.729,0,17.778,77.778,4.444,0,1,1.587,3.174,55.557,41.271,46.032,1.59,90.476,0,6.349,0,0,0,0,0,0,0,0,0,0,0,0,Otro,88,71,1341.1128,MuyBaja,-11.27,0.72,21
Mecerreyes,09,CastillaLeón,259,210,35.238,1,22.794,72.059,1.471,0,1,2.317,10.039,52.123,37.838,48.263,6.18,88.803,2.703,6.95,0,50,50,10,10,10,70,8,0,0,0,0,Otro,279,304,5963.1622,MuyBaja,-14.8,0.93,27
Medina de Pomar,09,CastillaLeón,5983,4473,27.945,0,32.299,63.978,2.141,0,1,3.911,17.917,61.541,20.541,49.189,-1.98,56.727,3.694,32.576,7.711,35.323,56.965,3.234,8.706,14.925,64.677,628,29,121,250,228,ComercTTEHosteleria,"8,517","6,311",21419.6408,MuyBaja,-5.2,0.7,179
Melgar de Fernamental,09,CastillaLeón,1744,1441,26.718,0,29.45,67.519,0.568,0,1,1.892,11.868,57.683,30.446,45.413,6.25,87.041,12.041,6.135,14.118,32.941,52.941,4.706,10.588,14.118,56.471,123,15,21,58,29,ComercTTEHosteleria,"1,341","1,872",10862.3838,MuyBaja,-6.84,1.3,134
Merindad de Cuesta-Urria,09,CastillaLeón,366,307,28.339,0,37.273,59.545,1.364,0,1,0.82,8.47,52.184,39.344,46.721,2.73,72.404,1.639,24.863,6.25,25,68.75,0,12.5,18.75,62.5,21,0,0,0,0,Otro,"1,131",435,12197.4602,MuyBaja,-15.86,0.32,85
Merindad de Montija,09,CastillaLeón,803,672,36.458,1,49.883,47.775,1.405,1,0,2.366,10.212,58.655,31.134,40.971,4.23,56.413,3.611,36.862,16.216,32.432,51.351,2.703,10.811,21.622,51.351,56,0,0,0,0,Otro,"1,330",854,10007.1834,MuyBaja,-5.97,0.6,98
Merindad de Río Ubierna,09,CastillaLeón,1456,1219,26.005,0,33.371,63.525,1.774,0,1,3.571,12.981,64.492,22.527,45.055,3.02,84.203,3.297,11.401,9.804,41.176,49.02,0,23.529,5.882,64.706,99,10,11,35,43,Servicios,"1,227","1,393",27522.8192,MuyBaja,4.52,1.19,153
Merindad de Sotoscueva,09,CastillaLeón,436,368,30.435,1,35.156,61.719,2.344,0,1,1.835,9.404,55.505,35.092,44.037,3.9,68.119,1.835,25.688,5.263,31.579,63.158,5.263,15.789,31.579,42.105,32,0,0,0,0,Otro,891,477,15335.0045,MuyBaja,-8.6,0.49,94
Merindad de Valdeporres,09,CastillaLeón,440,387,30.233,1,36.667,57.778,3.333,0,1,2.727,11.59,57.954,30.455,47.955,3.64,57.727,1.591,35,12.903,22.581,64.516,0,12.903,9.677,74.194,51,0,0,0,0,Otro,"1,067",461,12016.7368,MuyBaja,-4.56,0.41,24
