,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_sqrt,Sulfatos_log,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,aleatorio_exp,aleatorio2_cuarta,Beneficio
4429,0.27,0.27,74.7,0.429,0.99699,3.11,-0.91,9.8,3,3.55,B,***,2.0,0.0,0.897007275776248,0.9048305116223081,9.157458189220398,19.861503278456823,26.432200180446497,18.416651053518105,1.3415031724234174,1.7126243281126927,0.42021165683225625,1.6643227560403107,1.6712221139600012,2.988650593800327,21.897613455873557,94.01101788811033,625
4430,0.3,-0.59,24.8,0.036,0.926325,2.01,1.17,13.3,2,3.75,M,**,1.0,0.0,0.6654649844315415,0.8465050457717804,9.395812310782611,7.220086546247166,13.351895744436561,9.266223794239941,0.8220204939218924,1.1307428408945708,1.3264845369401412,1.9388681250593953,1.3645593560288818,3.4758139102129473,9.870506955751178,72.01450138419933,320
4431,0.31,2.9,10.6,0.04,1.04023,3.19,0.88,10.0,2,3.42,R,*,2.0,0.0,0.493325262113011,0.8350267645220569,9.47594418797894,438.5022434469692,10.438153291926604,9.343681503376326,1.4909198747194075,1.7474008010675137,1.2397360157945525,1.6812192600250566,1.3645593560288818,2.691709667358471,5.458379520080486,68.18700564682341,415
4432,-2.05,0.95,109.9,0.044,1.0493,3.2,-0.67,15.9,3,1.68,B,**,1.0,0.0,0.7430939941214685,0.09425329545863381,1e-08,44.20789094756438,38.3199775305555,9.42146160656003,1.5171561702273428,1.7516993159108047,0.5773876852869672,2.1199229086086895,1.6712221139600012,0.2125938839965684,12.89323320918066,0.011043085922467983,637
4433,0.51,-0.39,1.7,0.34,0.99538,3.36,0.54,9.3,3,1.36,B,**,3.0,0.0,0.6780193673811318,0.35465757146753574,11.150034582842142,9.135759585075093,8.794551011908943,16.071832723466564,1.3348906391447217,1.8190946742867051,1.1274102719549604,1.6213112983815463,1.6712221139600012,0.059608113432328226,10.306303469406938,2.2180197788705884,726
4434,0.28,0.4,-31.1,0.05,0.95242,3.69,1.55,5.3,4,4.02,B,**,2.0,0.0,0.5522579853596973,0.8185974436153253,9.236569311403342,23.144275190703553,3.9521514758920686,9.538736250174308,1.103710124468669,1.9507578653233701,1.4298347016842585,1.2239652961370986,1.9297524380738358,4.191802862633934,6.685641811639664,62.976573899221755,888
4435,0.27,0.26,-47.5,0.185,0.99699,4.31,2.38,9.8,3,1.3,R,**,1.0,0.0,0.008453579815938861,0.008052263119055825,9.157458189220398,19.629173032280775,2.2476678269931543,12.369189815580997,1.3415031724234174,2.176693396912505,1.624138476557291,1.6643227560403107,1.6712221139600012,0.041401305376025294,1.0289318747856917,5.72156418145037e-07,596
4436,1.29,0.32,-0.4,0.496,1.001,2.9,0.49,15.5,3,6.76,M,Desc,1.0,0.0,0.8949664545396503,0.6451081962708787,18.979429009856332,21.065059055830158,8.427253460563485,20.28715332510544,1.3575609010622274,1.6177831992058203,1.1097737067514437,2.093087960510202,1.6712221139600012,15.247960197698138,21.744359754506355,24.288068887158623,360
4437,1.56,0.59,10.0,0.189,0.99282,2.55,1.86,10.2,3,1.12,M,**,3.0,0.0,0.7716980245774191,0.35578224237257394,22.171910747645427,28.942479236525386,10.32292512822829,12.458656702980043,1.3241694452696111,1.4459563606651125,1.506889666105177,1.6979476329630379,1.6712221139600012,0.006633979169312284,14.226979565236054,2.246293424408251,562
4438,0.33,-0.6,2.4,0.078,0.99311,4.37,-1.17,17.8,4,1.47,R,**,3.0,0.0,0.3085380730653683,0.7817117149395555,9.63722869738497,7.1356294706077055,8.918724511070316,10.095609143282044,1.3253970770371446,2.1973255896449326,0.21639874653480579,2.2430088712479437,1.9297524380738358,0.10158107940344507,2.8899172729047238,52.36943388061592,517
4439,0.66,0.87,43.0,0.029,0.91473,3.33,0.64,11.5,2,3.87,M,***,1.0,0.0,0.5073518200022544,0.07372523052355229,12.494918442660403,40.236379228596384,17.610197602971883,9.131448563927636,0.1,1.806649559999193,1.1617768213000939,1.8029026402779156,1.3645593560288818,3.785759098249139,5.728322651776607,0.0041310093530851555,433
4440,0.23,0.36,72.1,0.039,0.99946,3.23,0.7,4.5,2,1.58,R,**,2.0,0.0,0.204577121673431,0.9143449076647553,8.84441621719989,22.080206604480747,25.641423531118104,9.324286851650292,1.351461666334301,1.7645320327881149,1.1818437626361404,1.1278205487246806,1.3645593560288818,0.15467545673301414,2.020728510881607,98.02824453665055,734
4441,-0.71,1.03,3.8,0.67,1.02573,3.06,0.6,8.9,3,4.51,R,Desc,1.0,7.6923076923076925,0.5205581820541232,0.6800566306824486,3.0551290719293,48.57140874750424,9.169682982462394,25.56735289174677,1.4458538788827493,1.6905257822016475,1.1481715979149993,1.586062545503325,1.6712221139600012,5.662331278164654,5.994671244886146,29.995181228028507,443
4442,0.36,0.32,1.6,0.039,1.03433,3.09,1.38,11.9,2,1.0,R,**,3.0,0.0,0.7003718007922203,0.05718618462985703,9.881707349027474,21.065059055830158,8.776883001091859,9.324286851650292,1.4730798062146369,1.7038193042871266,1.384914114001388,1.833988510959719,1.3645593560288818,1e-08,11.130388281789639,0.0014939664559509719,364
4443,1.35,0.0,1.3,-0.25,0.9976,2.11,-0.51,8.3,3,1.45,M,**,2.0,7.6923076923076925,0.5034837783734651,0.17277027446483484,19.667433540750682,14.455698009804815,8.723985559378125,4.563602662385575,1.3439831931254627,1.1954031579949276,0.6699342803158389,1.5316691895548906,1.6712221139600012,0.09312241862996869,5.652575782331311,0.12482183147031545,287
4444,-1.24,0.15,9.7,-0.37,0.99571,3.45,-2.32,10.8,1,1.37,R,*,1.0,0.0,0.9213940025051205,0.07706209168566258,1.1164069174501483,17.246094481452428,10.265550875538564,3.0813198517987934,1.3362540172008606,1.8559293731543727,-9.210340371976182,1.7471720168035931,0.9649150833430776,0.0629642751586921,23.8146705523014,0.004931930606727262,491
4445,0.46,0.72,13.7,0.605,1.0739,3.03,0.53,9.4,3,4.29,R,**,3.0,0.0,0.6204037843932809,0.7050877229997672,10.718752546459076,33.72618349981275,11.043687102362865,23.523484490847093,1.5821884576735137,1.677126894100597,1.1239077550426675,1.6300043890316513,1.6712221139600012,4.974796020677332,8.452634978122783,34.66165577955161,572
4446,0.18,0.74,109.9,0.044,0.9996,2.07,2.32,8.9,3,2.18,R,**,2.0,0.0,0.6213039353701826,0.8045581345749728,8.460769414774614,34.529272201317355,38.3199775305555,9.42146160656003,1.3520195615524937,1.169967937586444,1.6112905889260376,1.586062545503325,1.6712221139600012,0.6400547561629215,8.478859871247487,58.76584158201242,560
4447,1.1,1.95,24.95,-0.066,0.99524,2.98,0.76,11.8,4,1.46,R,****,1.0,0.0,0.8529268157651083,0.7348963989570385,16.88155776725025,143.38743314875404,13.384586685359658,7.399981100000347,1.3343109721448085,1.6545543055338363,1.2015159307423717,1.8262666498431863,1.9297524380738358,0.09730579277142398,18.815476899683667,40.90602274583667,923
4448,0.23,0.29,12.2,0.035,1.01015,3.33,0.52,9.8,2,2.2,R,**,1.0,7.6923076923076925,0.9486553488515878,0.32651200693869376,8.84441621719989,20.334445877429346,10.748555056756135,9.24690974102574,1.3922073378496875,1.806649559999193,1.1203929273743929,1.6643227560403107,1.3645593560288818,0.6619326405589931,26.157046557068096,1.5933067177760558,453
4449,-1.01,0.28,4.2,-0.521,0.9906,3.0,-1.32,15.9,3,3.18,M,Desc,1.0,0.0,0.5497324736510216,0.34365334318489515,1.8403523466286729,20.096583377782547,9.242024947285273,1.6283854446346235,1.3146566153068946,1.6636200941148012,0.07664888529789622,2.1199229086086895,1.6712221139600012,2.1843201797385325,6.627786933251702,1.9552451338882708,464
4450,-0.65,-0.23,64.5,-0.06,0.998,3.99,0.44,9.0,3,4.47,R,**,1.0,0.0,0.3911703108169542,0.4319207944239152,3.334831597471149,11.028246614949989,23.398780172598514,7.503956989162684,1.3456020133022877,2.063173347746319,1.0918205002968915,1.5949477672485952,1.6712221139600012,5.534016018052048,3.8404798402881624,4.879757883699051,459
4451,0.16,0.31,6.85,0.539,0.97092,3.29,0.88,9.7,3,1.57,M,Desc,1.0,0.0,0.09530310731448122,0.5140035995709851,8.309692455502395,20.81865019706756,9.72846979453714,21.535278802363045,1.2195815372934817,1.7899214780211197,1.2397360157945525,1.6558098484641353,1.6712221139600012,0.1493891327047702,1.3873618759491324,9.787810879248594,383
4452,-0.65,0.4,-2.75,0.368,0.992,3.03,1.15,11.9,3,1.24,M,*,1.0,0.0,0.9131731633745334,0.4667130916031258,3.334831597471149,23.144275190703553,8.025518948895451,16.79232059558911,1.3206796084552703,1.677126894100597,1.3207375476578513,1.833988510959719,1.6712221139600012,0.026503346980088355,23.15036896429077,6.652731718693739,427
4453,0.19,0.37,5.85,0.276,0.9434,3.16,1.97,14.7,4,2.45,B,****,3.0,7.6923076923076925,0.3364700546043228,0.3319643648649314,8.536818271917417,22.34154720337408,9.5434400785936,14.484323806179031,1.0307603804612637,1.7344413389326296,1.532864584307888,2.0383584950666607,1.9297524380738358,0.9664266610758188,3.181499452457383,1.7024483619469077,646
4454,0.22,0.1,-4.1,0.044,0.9937,2.42,0.96,9.2,2,2.44,B,**,3.0,0.0,0.26362608516966124,0.13003087247661094,8.76700635337258,16.26073590280968,7.799172132705791,9.42146160656003,1.327884195387658,1.3766835720909143,1.2644279223831605,1.6125713454780422,1.3645593560288818,0.9531439503683569,2.4760594922364225,0.040031243777774485,748
4455,0.23,1.66,13.7,0.058,1.04072,2.9,1.87,3.5,3,1.3,R,*,2.0,0.0,0.1097918522777207,0.21669257031429812,8.84441621719989,101.93370620933297,11.043687102362865,9.696230820825633,1.492372999808892,1.6177831992058203,1.50927910061517,0.9946554026886495,1.6712221139600012,0.041401305376025294,1.4582912585675922,0.30896882096173695,483
4456,1.58,0.15,-40.8,-0.541,1.01618,3.19,-0.33,8.8,3,2.91,B,*,3.0,0.0,0.7071328766707352,0.04011612827796984,22.418258174833227,17.246094481452428,2.88628398979569,1.4703996651089262,1.4136988556676267,1.7474008010675137,0.7647374449397986,1.5771272669780634,1.6712221139600012,1.6767887559205998,11.392400653826538,0.00036113074069459526,687
4457,1.36,-1.05,64.9,0.067,0.98882,2.73,0.43,11.0,2,1.98,M,**,2.0,0.0,0.6244298370404231,0.1287012928431277,19.78329184341535,4.202204738793375,23.514255855872662,9.874953659347124,1.3068772447243875,1.536725936914502,1.0881908542844756,1.7632747999977538,1.3645593560288818,0.44149666012666394,8.570563014432349,0.03841814661612575,509
4458,0.51,0.41,2.1,0.853,0.99768,3.52,1.78,9.5,3,2.83,MB,***,3.0,0.0,0.009382976575713298,0.7314095361754425,11.150034582842142,23.41821007037371,8.865400706406488,31.778863901121778,1.3443074252396388,1.8840807771096564,1.4875658256653177,1.6386513632451654,1.6712221139600012,1.5392768234685612,1.0322280925600926,40.13511999586503,1066
4459,0.27,0.49,13.4,0.197,0.98956,5.02,0.31,12.6,1,1.15,M,*,1.0,0.0,0.350785048363328,0.5274699019578376,9.157458189220398,25.729692801047534,10.984340921028947,12.638557659920096,1.310128206510123,2.4095436172277385,1.0435753256400038,1.8871570502615278,0.9649150833430776,0.010360502499369066,3.342155751064548,10.854677244874713,453
4460,1.225,0.18,1.9,-0.281,0.98746,3.76,0.83,14.0,0,1.21,R,**,3.0,0.0,0.5956468681772095,0.11137391611103875,18.247913492193664,17.865743719993063,8.829940328911873,4.152883191216635,1.3008384459854716,1.977559805835954,1.223988118287611,1.9892354009495403,0.01,0.020295186404757113,7.762311124973609,0.021538270425747404,708
4461,0.27,-1.15,11.8,0.053,0.94754,3.11,0.6,5.3,3,1.84,R,**,1.0,0.0,0.022947497453095878,0.9356189967268325,9.157458189220398,3.735735150146037,10.670528252598658,9.597645591958875,1.0661078418594532,1.7126243281126927,1.1481715979149993,1.2239652961370986,1.6712221139600012,0.3243811656559254,1.0815556454670945,107.47557520356742,460
4462,0.24,1.41,-49.05,-0.561,0.996,2.99,0.37,12.1,4,3.24,MB,**,3.0,0.0,0.43174571975735077,0.3337630432583114,8.922166332698326,75.95650819244048,2.1112868424091937,1.3204737367662245,1.3374487017716763,1.6590933921125561,1.0661318875026782,1.849335508321254,1.9297524380738358,2.3062042771529687,4.415994081165312,1.7396536255624893,640
4463,0.25,1.35,2.1,0.034,1.01028,1.96,0.4,7.8,3,3.75,R,***,1.0,0.0,0.6859906553198937,0.9821451916097842,9.00025669986789,70.77898230836499,8.865400706406488,9.227615837439496,1.3926812682326204,1.0969843678372835,1.077222194412335,1.4848200551641857,1.6712221139600012,3.4758139102129473,10.592942478898959,130.5033883701252,801
4464,-0.98,1.64,14.3,0.067,0.9976,3.36,0.54,9.5,3,1.12,MM,*,1.0,7.6923076923076925,0.062815256043946,0.3895480592671666,1.948049826478089,99.56291173437498,11.162859123349554,9.874953659347124,1.3439831931254627,1.8190946742867051,1.1274102719549604,1.6386513632451654,1.6712221139600012,0.006633979169312284,1.240606993251423,3.2284893926154794,286
4465,0.27,0.3,-14.1,0.459,0.99364,3.79,0.34,6.2,2,1.44,R,*,3.0,0.0,0.762240671497167,0.8525468844773355,9.157458189220398,20.57512370979586,6.22334612239395,19.2430063405632,1.327631905916654,1.9889357925863047,1.0549172050334579,1.3238077217530888,1.3645593560288818,0.08903095697907905,13.77139654749431,74.09275193371556,742
4466,0.62,-0.86,-48.9,0.176,0.9986,3.16,0.88,2.4,5,2.82,R,*,1.0,0.0,0.38334608284298377,0.9368347133655466,12.128797209944072,5.254959267378929,2.1242984684169746,12.169068072168654,1.348019343387575,1.7344413389326296,1.2397360157945525,0.823672002721355,2.1575230219663686,1.5225014381196016,3.7384501502297907,108.03530417518549,513
4467,1.2,-0.12,2.9,-0.132,0.99718,3.02,0.62,9.5,2,2.71,M,**,2.0,0.0,0.933930680094148,0.6929620106447307,17.97038920131589,12.552138182956707,9.007952821301773,6.304121835241632,1.3422771125904656,1.6726367463153868,1.1549973471920165,1.6386513632451654,1.3645593560288818,1.3440384236583902,24.86460607513519,32.3378971172358,402
4468,0.2,-1.22,0.9,0.023,0.99062,4.38,-1.31,10.0,4,1.45,R,***,3.0,0.0,0.09913902790884754,0.9253089447152955,8.613207380731344,3.4403710791202258,8.653704348814038,9.016712773436,1.3147432426085062,2.2007454829442326,0.08659829910608509,1.6812192600250566,1.9297524380738358,0.09312241862996869,1.4057976961315712,102.81569978053881,519
4469,0.21,1.16,10.65,-0.213,0.9972,3.17,1.3,10.2,4,2.39,R,*,2.0,0.0,0.6963326437133867,0.5503350046172618,8.689936741216398,56.599444397127556,10.44778450722621,5.079164456719024,1.3423585021410047,1.7387718918792667,1.3630558734380178,1.6979476329630379,1.9297524380738358,0.8881090841895345,10.976742885341825,12.86302347364762,599
4470,0.12,1.27,12.5,-0.237,0.96888,3.17,2.07,14.2,3,1.89,R,**,1.0,0.0,0.9648812192742572,0.5616014413963313,8.011621557011479,64.42039899508917,10.80726169366491,4.741602653568392,1.2083587277571353,1.7387718918792667,1.555906586618315,2.003393482168808,1.6712221139600012,0.36414009692917476,27.659191813375454,13.94926173356313,320
4471,-0.64,0.26,3.3,-0.23,1.01988,3.34,0.33,5.4,1,1.65,M,*,3.0,0.0,0.41680387931437335,0.8965685815058334,3.3826395659104027,19.629173032280775,9.079655241699507,4.838859276623855,1.426415722708093,1.8108074349406316,1.0511508536422203,1.2354574165671464,0.9649150833430776,0.19425327466656206,4.194660158267421,90.6239094273371,453
4472,0.28,0.28,1.6,0.008,1.00715,2.97,0.34,1.9,2,2.35,B,***,3.0,0.0,0.16199416691280977,0.4378026543217689,9.236569311403342,20.096583377782547,8.776883001091859,8.733046863610213,1.3811334709146212,1.650002732170333,1.0549172050334579,0.7328817490243892,1.3645593560288818,0.8377356160766594,1.7452777350100568,5.151084480420278,738
4473,1.52,0.35,1.7,-0.199,0.99524,4.34,-0.4,11.8,4,3.31,R,*,1.0,7.6923076923076925,0.15443607182265584,0.5512377269289332,21.68329891332334,21.821923041342732,8.794551011908943,5.281435309593586,1.3343109721448085,2.1870338235920075,0.7289296892170956,1.8262666498431863,1.9297524380738358,2.4525844091238835,1.7004677826670969,12.947638341108474,548
4474,0.16,-0.97,-52.0,-0.001,1.04204,3.82,1.56,3.7,3,1.64,R,*,3.0,7.6923076923076925,0.4119214431992897,0.6038557878503296,8.309692455502395,4.616981259086225,1.8635146333782808,8.56502347753415,1.4962665633543404,2.000247081838613,1.432415286589995,1.0226765540009723,1.6712221139600012,0.18832356320435806,4.124768831387817,18.64594847011966,762
4475,0.13,-0.98,35.5,-0.07,0.9914,3.21,0.76,11.3,2,5.33,B,***,2.0,0.0,0.18784833948005608,0.4010430244896629,8.085628904127518,4.56297404837941,15.784120325328999,7.331066833117938,1.3181084312219566,1.7559873083691044,1.2015159307423717,1.7871569506664755,1.3645593560288818,8.616877552207812,1.9076800981900333,3.6268269480308923,943
4476,0.94,0.3,-44.4,0.043,0.93194,3.63,2.4,10.6,1,3.07,B,**,2.0,0.0,0.7144164512193183,0.6410792825262026,15.210199820339659,20.57512370979586,2.533234008506114,9.401986356322166,0.9073031443489458,1.9274881702295967,1.628384683929674,1.730919435530132,0.9649150833430776,1.9694598190132944,11.681566850653535,23.686925026350078,576
4477,1.54,-1.25,1.9,0.821,0.92505,4.48,0.6,10.8,2,1.23,M,*,1.0,0.0,0.13346347591150076,0.6879717581401594,21.926924327142125,3.3210464457388347,8.829940328911873,30.64401654041364,0.7984317876012027,2.234656577331149,1.1481715979149993,1.7471720168035931,1.3645593560288818,0.024342047631078865,1.5820612379912544,31.41632662984676,167
4478,0.31,0.88,-1.2,0.04,1.04128,2.31,-0.64,10.5,2,2.19,M,**,1.0,0.0,0.41993853433123174,0.6825334678237143,9.47594418797894,40.712615689299014,8.289391338119247,9.343681503376326,1.4940285333755918,1.3152214208885464,0.5954051883553761,1.722735647246309,1.3645593560288818,0.6509477421156742,4.240155249164151,30.43459619124815,549
4479,1.34,0.69,8.3,0.43,1.04101,4.52,0.4,10.3,2,1.77,B,*,1.0,0.0,0.5951816513299942,0.8929188941838475,19.55191548975714,32.55643628681798,9.999918412614054,18.443904060147563,1.4932310170993652,2.248077790863415,1.077222194412335,1.706250317593399,1.3645593560288818,0.2725789864771365,7.749893678824524,89.15717495351554,812
4480,2.73,1.55,4.75,0.033,0.991,3.8,0.32,5.8,2,1.93,B,****,3.0,7.6923076923076925,0.5125052973820486,0.11607822225220665,38.87227835563933,89.55845084455443,9.341959262753031,9.208342083481208,1.3163859175068564,1.9927133564117807,1.0473702632020228,1.2803948438516672,1.3645593560288818,0.39760166677795716,5.830821285633884,0.02541665302073761,1141
4481,0.82,0.31,109.9,-0.448,0.99013,2.63,1.98,18.4,2,2.2,MM,*,2.0,0.0,0.09848299751467648,0.09605183094237901,14.013843640906064,20.81865019706756,38.3199775305555,2.273431452005113,1.3126159258900942,1.4869826049002164,1.5351928238543917,2.2804983421422884,1.3645593560288818,0.6619326405589931,1.4026274714194675,0.011910990849054079,391
4482,1.29,0.65,-51.7,-0.101,0.97283,2.69,0.37,7.3,3,3.47,B,*,2.0,0.0,0.77290320065352,0.24831852591800074,18.979429009856332,31.059639310169434,1.8880056435419401,6.807912437946212,1.2298154787760647,1.5170243472079759,1.0661318875026782,1.4364437636760499,1.6712221139600012,2.8040794661786403,14.286108158110167,0.5328895850407994,821
4483,0.9,0.05,2.4,0.053,0.9879,3.15,-0.48,1.0,3,1.54,R,**,1.0,0.0,0.8891636310667124,0.7154244679397272,14.805970400457094,15.331675956274566,8.918724511070316,9.597645591958875,1.3028013741721893,1.7300999463636257,0.6863721722963547,0.5317328464820655,1.6712221139600012,0.1340816355634326,21.314437196965933,36.7395656783818,564
4484,0.2,0.49,1.6,0.076,0.9937,2.39,0.54,9.2,2,3.13,MM,*,3.0,7.6923076923076925,0.6986595362034511,0.017834624908214858,8.613207380731344,25.729692801047534,8.776883001091859,10.05530861773317,1.327884195387658,1.360196624129035,1.1274102719549604,1.6125713454780422,1.3645593560288818,2.0852776920503926,11.064994617359282,1.400046907147709e-05,349
4485,0.35,0.3,-45.9,0.339,0.96749,3.73,-0.98,0.3,3,1.28,B,****,1.0,7.6923076923076925,0.049845600920158106,0.07083172799602844,9.799874213475514,20.57512370979586,2.3929250091525947,16.04639318335329,1.200528843977625,1.9661179985659458,0.36929499800684484,0.29136222474503476,1.6712221139600012,0.03606766928178346,1.1864518074538073,0.003519203012588516,836
