,ID,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,Region,PrecioBotella,Etiqueta,Clasificacion,prop_missings,Beneficio,Compra
5523,13911,0.17,0.34,12.8,0.093,0.94468,2.27,1.86,9.6,2,3.0,5.78,MB,****,0.0,993,1
5524,13917,-0.33,0.3,2.2,0.053,0.9965,2.47,1.62,7.1,3,2.0,5.16,MM,?,0.0,0,0
5525,13921,0.17,0.92,-121.4,0.076,0.9996,3.15,1.44,14.6,6,2.0,1.42,M,*,0.0,525,1
5526,13922,0.83,0.31,14.5,0.319,0.9986,3.31,0.5,-2.5,3,2.0,2.54,R,***,0.0,517,1
5527,13923,-1.01,0.29,4.6,-0.512,1.03775,3.21,-1.18,16.2,1,2.0,1.0,R,**,0.0,746,1
5528,13927,1.05,-0.27,1.3,-0.392,0.99232,3.52,0.47,14.3,2,2.0,4.32,B,**,0.0,724,1
5529,13930,-0.03,0.31,-97.3,0.589,0.9965,4.97,0.55,10.8,2,2.0,6.69,R,?,0.0,0,0
5530,13931,0.3,0.3,68.15,0.037,0.98691,3.07,0.32,12.7,3,2.0,1.8,MB,***,0.0,961,1
5531,13934,1.47,-1.56,2.8,0.63,0.998,3.76,0.54,10.0,5,2.0,4.45,M,**,16.666666666666664,0,0
5532,13940,1.55,-0.23,15.55,0.057,0.99972,3.9,0.63,12.0,5,3.0,1.02,B,**,0.0,387,1
5533,13943,-0.1,1.67,42.6,0.038,1.02773,5.2,1.78,20.3,3,3.0,1.17,B,***,0.0,1352,1
5534,13944,0.35,-0.94,72.7,0.041,0.94827,3.13,0.4,3.5,4,1.0,4.57,M,**,0.0,488,1
5535,13945,0.17,0.21,-117.6,0.006,0.98252,1.79,0.86,9.7,1,1.0,6.44,B,**,0.0,731,1
5536,13952,0.32,1.99,1.3,0.274,0.9949,3.43,-0.53,14.3,5,2.0,1.04,r,*,0.0,345,1
5537,13954,0.67,0.05,3.6,0.107,0.9972,3.19,2.36,10.1,3,1.0,1.15,B,?,0.0,0,0
5538,13958,0.33,0.3,3.3,0.034,1.03096,3.91,-0.59,12.3,3,1.0,5.79,b,*,0.0,716,1
5539,13960,0.36,-0.61,56.1,-0.524,1.01004,2.99,0.38,13.3,2,2.0,2.24,R,**,7.6923076923076925,780,1
5540,13961,0.36,0.59,5.6,0.152,0.97085,3.04,1.05,9.4,7,3.0,1.49,B,*,0.0,583,1
5541,13965,0.26,-0.07,1.8,0.039,1.00392,3.48,0.52,12.2,1,3.0,3.74,R,*,0.0,534,1
5542,13966,1.17,0.27,1.4,0.057,1.03386,3.22,1.17,9.5,2,2.0,1.2,B,***,0.0,589,1
5543,13968,1.31,0.99,72.7,0.396,0.9675,2.34,1.25,16.7,3,2.0,2.06,B,**,0.0,499,1
5544,13969,0.43,-0.55,-18.6,-0.206,0.98902,3.4,1.99,101.0,3,2.0,5.84,M,?,0.0,179,1
5545,13970,0.91,0.44,-44.6,-0.397,0.98335,2.54,0.61,10.7,4,2.0,2.77,r,?,0.0,0,0
5546,13978,0.3,-1.47,40.6,-0.127,1.00768,2.09,-0.28,10.9,4,2.0,2.53,R,*,0.0,544,1
5547,13980,0.21,-0.14,2.5,0.04,0.99128,3.32,-0.98,12.4,3,2.0,3.52,B,**,0.0,972,1
5548,13981,0.3,0.68,49.3,0.38,1.02698,2.32,0.51,16.0,4,3.0,1.0,R,*,0.0,0,0
5549,13986,-0.6,0.51,66.5,-0.465,0.9478,3.2,0.53,9.1,2,1.0,5.43,M,?,0.0,270,1
5550,13990,0.26,-0.01,7.2,0.038,0.98308,3.35,-2.32,11.1,2,1.0,4.47,R,***,0.0,577,1
5551,13992,0.16,1.36,1.1,0.423,0.98884,3.23,0.8,13.2,2,1.0,2.66,R,****,0.0,1134,1
5552,13995,0.16,0.33,1.1,0.057,0.96056,2.4,2.0,3.1,2,3.0,2.44,R,***,7.6923076923076925,712,1
5553,13996,-0.895,0.36,1.2,-0.306,1.01636,2.65,2.14,11.4,4,3.0,3.04,M,***,0.0,673,1
5554,14002,-0.21,2.0,1.2,0.05,1.01923,3.69,0.52,11.1,3,3.0,1.09,MB,***,0.0,586,1
5555,14004,-0.34,0.78,49.7,0.076,0.99622,3.54,1.95,11.9,2,1.0,2.92,m,?,0.0,410,1
5556,14006,0.2,0.27,9.6,-0.51,1.02952,3.04,-0.72,10.5,3,1.0,4.63,R,***,0.0,895,1
5557,14007,-0.89,0.3,7.8,0.118,0.99555,3.04,0.39,4.7,3,2.0,3.49,B,**,0.0,454,1
5558,14013,0.42,-2.15,2.8,0.038,0.98968,3.92,0.46,101.0,3,3.0,1.39,r,?,7.6923076923076925,632,1
5559,14015,0.27,1.02,3.8,0.037,0.99294,2.96,0.53,16.5,3,2.0,1.12,R,***,0.0,683,1
5560,14018,0.89,0.43,1.6,0.781,0.99118,4.27,-0.97,12.3,4,2.0,3.08,B,***,0.0,598,1
5561,14019,0.28,-0.68,-0.6,0.041,1.05857,3.04,2.09,16.1,2,3.0,4.82,B,***,0.0,895,1
5562,14025,-0.16,0.46,49.35,-0.032,0.9944,3.18,1.18,13.4,5,3.0,2.81,R,?,0.0,0,0
5563,14029,0.23,1.0,8.6,0.046,0.99365,2.17,1.34,10.5,2,2.0,1.0,R,***,0.0,571,1
5564,14030,0.88,-1.06,44.4,0.716,0.98462,3.79,2.06,5.9,3,3.0,1.0,R,*,0.0,0,0
5565,14031,0.56,0.28,51.0,-0.091,0.9964,3.72,2.24,10.0,1,3.0,7.78,R,?,0.0,0,0
5566,14032,0.5,0.73,-58.5,0.157,0.92096,3.31,0.91,14.0,4,2.0,1.45,B,*,0.0,0,0
5567,14035,0.16,-0.07,1.7,0.048,0.9932,3.24,-0.97,101.0,3,1.0,4.85,R,**,0.0,653,1
5568,14036,1.16,0.5,2.1,-0.557,0.9923,3.18,-0.01,10.3,2,2.0,1.99,MB,**,7.6923076923076925,639,1
5569,14043,0.49,0.43,2.5,0.614,1.02689,3.23,0.47,10.7,4,1.0,1.3,B,*,0.0,0,0
5570,14046,0.79,1.51,1.6,0.397,1.04547,3.95,1.84,9.6,3,2.0,5.65,m,**,0.0,0,0
5571,14049,0.38,0.18,7.4,0.095,0.99295,4.72,1.2,9.2,2,2.0,1.68,M,?,0.0,188,1
5572,14052,1.87,0.31,99999.0,-0.324,0.95754,3.22,0.55,10.3,3,2.0,1.35,R,?,0.0,0,0
5573,14053,-1.13,0.39,42.4,0.064,0.99881,4.51,0.65,16.1,5,2.0,1.0,M,?,0.0,0,0
5574,14054,0.2,0.43,1.9,-0.407,0.99129,3.26,0.72,9.8,2,3.0,2.76,B,*,0.0,568,1
5575,14056,0.0,1.82,67.0,0.079,0.9977,3.08,0.45,15.4,3,3.0,2.16,B,***,0.0,561,1
5576,14058,0.26,2.9,17.8,-0.562,1.0739,3.93,0.81,7.2,1,1.0,2.33,M,?,0.0,292,1
5577,14061,0.05,-1.35,4.8,0.223,1.00987,2.54,0.11,15.0,2,3.0,1.44,MB,***,7.6923076923076925,1276,1
5578,14064,0.31,-0.3,69.7,0.053,1.01404,3.09,0.5,14.1,2,3.0,1.0,b,***,0.0,848,1
5579,14068,1.15,0.24,68.3,0.047,0.99837,3.61,2.27,101.0,1,1.0,1.11,R,?,0.0,0,0
5580,14069,0.19,1.54,-29.4,0.042,1.00422,1.61,-0.44,6.5,2,2.0,5.03,R,**,7.6923076923076925,543,1
5581,14072,0.13,0.81,3.0,0.056,0.9945,3.47,0.78,11.6,2,1.0,1.58,mb,***,0.0,1096,1
5582,14073,1.73,-0.92,21.4,-0.479,0.9913,3.26,0.8,9.2,3,1.0,3.59,M,*,7.6923076923076925,702,1
5583,14074,0.05,0.32,3.8,0.044,0.99108,3.73,0.33,11.8,2,3.0,2.61,M,*,0.0,635,1
5584,14077,-0.83,0.29,99999.0,0.374,0.9991,3.17,1.21,8.9,2,2.0,5.99,R,****,0.0,424,1
5585,14078,-0.26,0.17,-42.4,-0.008,0.9972,3.29,0.61,9.2,4,3.0,1.41,R,*,0.0,0,0
5586,14080,1.38,0.15,-6.6,0.845,0.95734,2.85,0.3,9.1,1,1.0,1.21,M,?,0.0,227,1
5587,14082,-0.37,0.37,-2.1,-0.326,0.9978,2.86,0.47,10.5,3,3.0,2.68,B,**,0.0,516,1
5588,14083,0.18,0.28,1.1,-0.106,0.98323,4.02,1.75,19.3,2,3.0,1.63,R,**,0.0,792,1
5589,14084,0.19,0.28,1.1,0.044,1.03487,3.22,1.68,11.2,2,1.0,1.95,M,**,0.0,568,1
5590,14087,1.3,0.34,37.2,0.487,0.95855,3.36,-0.46,15.4,2,2.0,1.38,m,**,0.0,402,1
5591,14089,0.31,-0.94,6.6,0.026,1.00289,3.22,1.88,12.2,7,2.0,1.23,B,?,0.0,0,0
5592,14092,0.46,0.14,28.8,0.066,0.93592,4.91,0.52,9.8,2,2.0,4.33,r,?,0.0,566,1
5593,14094,0.92,-0.11,7.9,-0.088,0.95096,3.21,0.4,8.8,1,3.0,1.05,R,**,7.6923076923076925,508,1
5594,14095,0.655,0.12,1.8,0.109,0.99587,4.55,0.39,8.3,3,2.0,1.68,B,**,0.0,0,0
5595,14101,0.25,0.3,14.7,-0.315,0.97909,3.07,0.66,10.3,2,2.0,1.01,r,?,0.0,599,1
5596,14103,0.46,0.52,18.3,0.152,1.0006,2.43,-0.77,9.0,9,2.0,1.13,R,?,0.0,0,0
5597,14104,-0.24,0.85,10.0,0.161,0.9971,3.36,2.17,0.9,2,2.0,2.03,R,***,0.0,500,1
5598,14105,0.26,0.4,1.7,-0.063,0.9925,3.09,0.3,10.1,2,1.0,2.77,r,?,0.0,595,1
5599,14108,-0.74,0.43,7.1,0.029,0.9952,1.74,1.6,9.4,2,2.0,2.42,M,*,0.0,520,1
5600,14110,1.35,0.3,31.6,0.037,0.99601,3.25,0.37,10.4,3,3.0,3.82,B,****,0.0,828,1
5601,14113,1.22,0.3,-5.8,0.223,0.9927,2.56,-0.7,15.8,2,3.0,2.31,R,*,7.6923076923076925,643,1
5602,14116,1.37,-0.84,3.2,-0.443,0.97466,3.06,0.33,12.0,2,3.0,4.47,R,***,0.0,762,1
5603,14119,0.32,-0.41,8.25,0.53,0.99362,2.99,-1.26,11.0,3,2.0,1.48,R,***,0.0,586,1
5604,14126,1.68,0.36,11.1,0.07,0.98341,1.72,0.46,10.3,4,2.0,2.15,R,?,0.0,343,1
5605,14130,-0.07,1.74,8.9,0.036,0.9935,3.06,-1.29,10.1,3,2.0,2.57,R,**,0.0,984,1
5606,14133,-0.37,-1.49,7.6,0.042,0.95898,2.83,0.4,8.9,2,1.0,1.82,R,?,0.0,0,0
5607,14138,2.73,0.02,-44.1,-0.444,0.9196,2.65,0.66,12.6,2,2.0,5.97,R,?,0.0,0,0
5608,14139,0.15,0.28,14.7,0.642,0.99792,2.69,2.15,9.0,2,2.0,2.26,R,?,0.0,0,0
5609,14140,1.36,-0.86,-20.5,-0.243,0.99946,3.23,-1.18,8.8,2,2.0,1.0,M,*,0.0,576,1
5610,14141,0.58,0.2,1.75,0.058,0.99322,3.61,0.49,11.7,3,1.0,2.52,M,*,0.0,333,1
5611,14144,0.37,1.19,6.2,0.079,1.04102,5.26,0.59,4.2,6,2.0,1.4,m,?,0.0,0,0
5612,14146,-0.115,1.76,57.1,-0.128,0.9965,3.19,0.82,9.6,4,3.0,1.0,M,?,0.0,252,1
5613,14147,0.63,2.9,6.8,0.047,0.99303,3.23,-0.07,10.0,4,1.0,1.61,R,**,0.0,574,1
5614,14149,1.91,-0.81,5.6,0.128,1.01042,2.52,0.65,8.8,3,3.0,5.27,M,?,7.6923076923076925,218,1
5615,14151,0.39,-1.05,3.5,-0.437,1.01727,3.26,-1.0,4.2,2,1.0,5.72,R,?,7.6923076923076925,382,1
5616,14154,-0.19,1.25,44.4,0.047,0.9978,1.45,-2.32,13.5,3,1.0,1.17,R,*,0.0,421,1
5617,14156,0.29,0.4,-2.8,0.024,0.96238,1.98,0.32,101.0,3,3.0,1.0,R,*,0.0,588,1
5618,14158,0.28,0.23,45.0,0.087,1.03595,2.09,0.7,13.1,2,2.0,2.19,m,**,0.0,309,1
5619,14160,0.35,-0.98,31.0,0.634,0.95518,2.99,-0.01,1.1,4,3.0,1.24,r,**,0.0,620,1
5620,14164,0.24,1.74,11.0,0.029,1.03413,3.03,-0.58,5.3,3,1.0,2.8,b,**,0.0,680,1
5621,14166,0.38,0.14,2.2,0.289,1.04044,2.31,0.65,16.9,2,2.0,1.21,r,?,0.0,0,0
5622,14168,0.46,-2.27,-27.1,0.476,0.9947,3.32,0.79,101.0,5,1.0,5.24,B,****,0.0,861,1
5623,14169,1.18,0.27,1.0,-0.363,1.00926,3.24,2.08,10.2,2,1.0,4.2,R,**,0.0,358,1
5624,14170,1.29,0.04,2.0,-0.559,0.94996,2.82,3.15,9.5,4,3.0,5.03,R,?,0.0,0,0
5625,14171,0.31,-0.84,2.3,0.042,0.98952,3.32,0.41,3.8,2,2.0,3.92,B,**,0.0,686,1
5626,14176,0.93,1.6,1.6,0.541,0.97083,3.28,-0.51,9.9,5,2.0,1.21,MB,?,0.0,0,0
5627,14178,1.56,-0.25,9.0,0.114,1.03779,3.18,0.6,10.9,5,2.0,1.13,R,?,7.6923076923076925,0,0
5628,14181,-0.6,0.73,99999.0,0.054,0.94202,2.67,-0.23,11.0,2,2.0,2.24,M,*,0.0,450,1
5629,14187,0.33,0.18,4.9,-0.38,0.99385,3.36,-0.33,16.2,3,2.0,1.68,m,?,0.0,324,1
5630,14193,0.27,0.27,74.7,0.429,0.99699,3.11,-0.91,9.8,3,2.0,3.55,B,***,0.0,625,1
5631,14194,0.3,-0.59,24.8,0.036,0.926325,2.01,1.17,13.3,2,1.0,3.75,M,**,0.0,320,1
5632,14197,0.31,2.9,10.6,0.04,1.04023,3.19,0.88,10.0,2,2.0,3.42,R,*,0.0,415,1
5633,14199,-2.05,0.95,126.9,0.044,1.0493,3.2,-0.67,15.9,3,1.0,1.68,B,**,0.0,637,1
5634,14200,0.8,-0.36,-3.3,0.454,0.94964,3.52,-0.09,12.2,2,1.0,1.68,B,*,0.0,0,0
5635,14204,0.51,-0.39,1.7,0.34,0.99538,3.36,0.54,9.3,3,3.0,1.36,B,**,0.0,726,1
5636,14212,0.28,0.4,-31.1,0.05,0.95242,3.69,1.55,5.3,4,2.0,4.02,b,**,0.0,888,1
5637,14214,0.27,0.26,-47.5,0.185,0.99699,4.31,2.38,9.8,3,1.0,1.3,R,**,0.0,596,1
5638,14215,1.29,0.32,-0.4,0.496,1.001,2.9,0.49,15.5,3,1.0,6.76,m,?,0.0,360,1
5639,14218,0.35,-1.35,2.7,0.045,0.96694,3.24,0.99,18.7,2,1.0,1.05,B,*,0.0,0,0
5640,14222,1.56,0.59,10.0,0.189,0.99282,2.55,1.86,10.2,3,3.0,1.12,M,**,0.0,562,1
5641,14223,0.38,0.38,-40.5,-0.083,0.99914,3.15,0.65,1.8,6,2.0,2.22,M,*,0.0,0,0
5642,14229,0.33,-0.6,2.4,0.078,0.99311,4.37,-1.17,17.8,4,3.0,1.47,R,**,0.0,517,1
5643,14232,0.32,1.46,9.1,-0.145,1.00793,3.94,0.57,13.0,1,1.0,4.07,M,*,0.0,0,0
5644,14233,0.66,0.87,43.0,0.029,0.91473,3.33,0.64,11.5,2,1.0,3.87,M,***,0.0,433,1
5645,14236,0.23,0.36,72.1,0.039,0.99946,3.23,0.7,4.5,2,2.0,1.58,R,**,0.0,734,1
5646,14237,0.26,2.04,2.0,-0.386,0.9974,3.21,0.8,3.2,4,2.0,2.04,r,?,0.0,0,0
5647,14238,-0.71,1.03,99999.0,0.67,1.02573,3.06,0.6,8.9,3,1.0,4.51,R,?,0.0,443,1
5648,14242,0.27,1.32,6.7,1.027,0.9958,3.29,0.3,16.1,3,3.0,2.27,B,*,7.6923076923076925,0,0
5649,14244,0.36,0.32,1.6,0.039,1.03433,3.09,1.38,11.9,2,3.0,1.0,R,**,0.0,364,1
5650,14249,1.35,0.0,1.3,-0.116,0.9976,2.11,-0.51,8.3,3,2.0,1.45,M,**,7.6923076923076925,287,1
5651,14251,-1.24,0.15,9.7,-0.37,0.99571,3.45,-2.32,10.8,1,1.0,1.37,R,*,0.0,491,1
5652,14256,0.46,0.72,13.7,0.605,1.0739,3.03,0.53,9.4,3,3.0,4.29,R,**,0.0,572,1
5653,14258,0.18,0.74,135.0,0.044,0.9996,2.07,2.32,8.9,3,2.0,2.18,R,**,0.0,560,1
5654,14261,1.1,1.95,24.95,-0.066,0.99524,2.98,0.76,11.8,4,1.0,1.46,R,****,0.0,923,1
5655,14262,0.23,0.29,12.2,0.035,1.01015,3.33,1.14,9.8,2,1.0,2.2,R,**,7.6923076923076925,453,1
5656,14263,-1.01,0.28,4.2,-0.521,0.9906,3.0,-1.32,15.9,3,1.0,3.18,M,?,0.0,464,1
5657,14267,-0.65,-0.23,64.5,-0.06,0.998,3.99,0.44,9.0,3,1.0,4.47,R,**,0.0,459,1
5658,14268,0.16,0.31,6.85,0.539,0.97092,3.29,0.88,9.7,3,1.0,1.57,M,?,0.0,383,1
5659,14271,-0.65,0.4,-2.75,0.368,0.992,3.03,1.15,11.9,3,1.0,1.24,M,*,0.0,427,1
5660,14275,0.19,0.37,5.85,0.276,0.9434,3.16,0.54,14.7,4,3.0,2.45,b,****,7.6923076923076925,646,1
5661,14276,0.22,0.1,-4.1,0.044,0.9937,2.42,0.96,9.2,2,3.0,2.44,B,**,0.0,748,1
5662,14278,-1.07,0.63,1.6,0.081,0.97646,3.3,1.85,17.7,4,2.0,1.22,M,?,0.0,0,0
5663,14281,0.23,1.66,13.7,0.058,1.04072,2.9,1.87,3.5,3,2.0,1.3,R,*,0.0,483,1
5664,14285,1.58,0.15,-40.8,-0.541,1.01618,3.19,-0.33,8.8,3,3.0,2.91,B,*,0.0,687,1
5665,14286,1.36,-1.05,64.9,0.067,0.98882,2.73,0.43,11.0,2,2.0,1.98,m,**,0.0,509,1
5666,14288,0.51,0.41,2.1,0.853,0.99768,3.52,1.78,9.5,3,3.0,2.83,MB,***,0.0,1066,1
5667,14289,0.27,0.49,13.4,0.197,0.98956,5.02,0.31,12.6,1,1.0,1.15,M,*,0.0,453,1
5668,14294,1.225,0.18,1.9,-0.281,0.98746,3.76,0.83,14.0,0,3.0,1.21,r,**,0.0,708,1
5669,14296,0.27,-1.15,11.8,0.053,0.94754,3.11,0.6,5.3,3,1.0,1.84,R,**,0.0,460,1
5670,14299,0.24,1.41,-49.05,-0.561,0.996,2.99,0.37,12.1,4,3.0,3.24,MB,**,0.0,640,1
5671,14301,0.25,1.35,2.1,0.034,1.01028,1.96,0.4,7.8,3,1.0,3.75,r,***,0.0,801,1
5672,14302,-0.45,0.34,2.7,0.495,1.01369,3.14,1.62,12.4,2,3.0,2.26,m,?,0.0,0,0
5673,14303,-0.98,1.64,14.3,0.067,0.9976,3.13,0.54,9.5,3,1.0,1.12,mm,*,7.6923076923076925,286,1
5674,14309,0.27,0.3,-14.1,0.459,0.99364,3.79,0.34,6.2,2,3.0,1.44,R,*,0.0,742,1
5675,14312,0.62,-0.86,-48.9,0.176,0.9986,3.16,0.88,2.4,5,1.0,2.82,r,*,0.0,513,1
5676,14315,1.2,-0.12,2.9,-0.132,0.99718,3.02,0.62,9.5,2,2.0,2.71,M,**,0.0,402,1
5677,14318,0.2,-1.22,0.9,0.023,0.99062,4.38,-1.31,10.0,4,3.0,1.45,R,***,0.0,519,1
5678,14320,0.21,1.16,10.65,-0.213,0.9972,3.17,1.3,10.2,4,2.0,2.39,R,*,0.0,599,1
5679,14328,0.12,1.27,12.5,-0.237,0.96888,3.17,2.07,14.2,3,1.0,1.89,R,**,0.0,320,1
5680,14330,-0.64,0.26,3.3,-0.23,1.01988,3.34,0.33,5.4,1,3.0,1.65,m,*,0.0,453,1
5681,14331,0.28,0.28,1.6,0.008,1.00715,2.97,0.34,1.9,2,3.0,2.35,B,***,0.0,738,1
5682,14343,1.52,0.35,1.7,0.041,0.99524,4.34,-0.4,11.8,4,1.0,3.31,r,*,7.6923076923076925,548,1
5683,14344,0.39,1.73,5.3,0.169,0.9965,4.04,1.7,14.2,3,1.0,4.2,B,*,0.0,0,0
5684,14348,0.16,-0.97,-52.0,-0.001,1.04204,3.82,0.39,3.7,3,3.0,1.64,R,*,7.6923076923076925,762,1
5685,14352,0.13,-0.98,35.5,-0.07,0.9914,3.21,0.76,11.3,2,2.0,5.33,B,***,0.0,943,1
5686,14353,0.94,0.3,-44.4,0.043,0.93194,3.63,2.4,10.6,1,2.0,3.07,B,**,0.0,576,1
5687,14356,0.39,-0.91,1.8,0.711,0.97552,2.62,0.75,3.8,7,3.0,1.0,R,?,0.0,0,0
5688,14360,1.54,-1.25,1.9,0.821,0.92505,4.48,0.6,10.8,2,1.0,1.23,M,*,0.0,167,1
5689,14363,0.31,0.88,-1.2,0.04,1.04128,2.31,-0.64,10.5,2,1.0,2.19,M,**,0.0,549,1
5690,14366,1.34,0.69,8.3,0.43,1.04101,4.52,0.4,10.3,2,1.0,1.77,B,*,0.0,812,1
5691,14368,2.73,1.55,4.75,0.033,0.991,3.8,0.28,5.8,2,3.0,1.93,b,****,7.6923076923076925,1141,1
5692,14370,0.82,0.31,124.8,-0.448,0.99013,2.63,1.98,18.4,2,2.0,2.2,MM,*,0.0,391,1
5693,14372,0.95,1.81,99999.0,0.047,0.99754,2.76,2.49,17.1,6,3.0,1.32,R,?,7.6923076923076925,0,0
5694,14373,1.29,0.65,-51.7,-0.101,0.97283,2.69,0.37,7.3,3,2.0,3.47,B,*,0.0,821,1
5695,14375,0.5,0.18,2.1,0.257,1.04133,3.6,1.8,9.6,3,1.0,1.17,M,*,0.0,0,0
5696,14383,0.9,0.05,2.4,0.053,0.9879,3.15,-0.48,1.0,3,1.0,1.54,R,**,0.0,564,1
5697,14389,0.2,0.49,1.6,0.076,0.9937,2.39,0.43,9.2,2,3.0,3.13,MM,*,7.6923076923076925,349,1
5698,14391,0.27,0.3,-65.4,0.087,0.9944,4.78,1.07,10.0,2,1.0,6.8,M,*,0.0,0,0
5699,14392,0.35,0.3,99999.0,0.339,0.96749,3.73,-0.98,0.3,3,1.0,1.28,B,****,0.0,836,1
5700,14395,0.15,0.2,14.4,0.05,0.99666,4.37,0.41,10.3,1,1.0,1.13,r,*,0.0,696,1
5701,14399,0.32,0.48,13.3,0.06,0.99015,2.43,-0.05,7.6,3,1.0,1.84,M,*,0.0,363,1
5702,14401,0.17,-0.69,-19.9,0.047,0.99152,3.16,0.94,6.4,2,2.0,3.15,B,?,0.0,626,1
5703,14402,0.3,0.29,2.8,-0.255,0.96524,3.31,0.63,10.1,2,1.0,1.09,R,**,0.0,662,1
5704,14404,1.1,0.26,54.8,-0.102,1.00979,3.25,1.08,10.2,3,1.0,5.19,B,***,7.6923076923076925,599,1
5705,14405,0.24,0.02,7.5,-0.461,0.9916,3.68,0.79,14.0,1,3.0,3.29,R,?,0.0,0,0
5706,14409,0.855,0.09,5.5,0.076,1.03737,4.75,0.23,12.7,2,2.0,4.08,R,***,0.0,609,1
5707,14410,0.29,0.35,-59.3,0.038,0.99263,3.15,0.47,9.9,2,1.0,2.0,R,**,0.0,351,1
5708,14412,-0.24,0.12,52.8,0.048,1.02905,3.38,0.46,12.2,1,3.0,1.0,M,*,7.6923076923076925,0,0
5709,14413,0.34,0.15,58.0,0.053,1.02599,3.02,-0.74,8.3,3,2.0,1.69,M,**,7.6923076923076925,355,1
5710,14415,0.27,0.49,32.7,-0.201,0.9912,3.31,2.02,15.2,3,3.0,1.41,MB,***,0.0,945,1
5711,14416,0.29,1.71,-4.05,0.382,0.96659,1.97,0.32,11.4,4,2.0,3.65,R,?,0.0,313,1
5712,14422,0.25,0.28,-34.85,0.028,0.9903,3.43,-0.54,101.0,3,1.0,2.32,M,**,0.0,447,1
5713,14424,1.45,2.0,1.25,-0.13,0.98984,4.49,0.6,7.0,1,2.0,5.11,R,***,0.0,737,1
5714,14427,1.2,-0.48,-2.15,-0.076,0.94311,3.25,0.42,9.5,4,2.0,1.34,B,**,0.0,685,1
5715,14431,-1.13,2.85,5.5,-0.274,0.98487,3.46,-0.56,15.2,1,2.0,3.83,R,*,0.0,320,1
5716,14433,0.31,2.66,63.1,0.786,0.9986,3.48,0.41,8.1,7,1.0,2.95,B,?,16.666666666666664,0,0
5717,14434,1.015,-0.45,14.6,0.043,0.98066,3.0,0.45,11.7,3,1.0,3.21,r,***,7.6923076923076925,392,1
5718,14438,0.17,0.36,4.5,0.493,0.99427,1.83,0.47,12.4,3,2.0,2.88,B,**,0.0,678,1
5719,14439,0.45,0.34,-30.6,-0.834,0.9976,3.88,0.38,8.0,3,3.0,3.79,B,?,0.0,0,0
5720,14445,0.56,-1.26,10.9,0.066,0.9627,5.23,0.46,9.4,3,1.0,2.48,R,**,7.6923076923076925,557,1
5721,14447,0.79,1.25,7.5,-0.54,0.98606,3.92,0.64,8.7,4,3.0,2.41,B,**,0.0,895,1
5722,14451,0.25,0.24,-30.3,0.044,0.9972,3.34,1.85,9.5,1,3.0,1.04,B,?,0.0,0,0
5723,14452,0.15,0.31,2.7,0.649,0.99067,3.68,-0.07,13.7,1,2.0,4.79,R,***,7.6923076923076925,878,1
5724,14459,-0.78,0.3,-55.1,-0.132,1.03689,3.15,-0.51,11.4,3,3.0,1.08,R,*,0.0,508,1
5725,14460,1.35,0.62,3.6,1.027,0.9987,3.29,1.45,7.0,5,2.0,1.81,m,?,0.0,0,0
5726,14461,0.45,-0.12,-0.1,-0.532,1.00662,1.83,0.4,12.4,3,2.0,2.57,B,****,0.0,1050,1
5727,14462,-0.24,0.39,-74.1,-0.536,0.96824,2.83,0.54,101.0,2,2.0,1.81,b,?,7.6923076923076925,0,0
5728,14468,0.19,0.45,1.5,0.644,0.9917,4.14,0.39,12.8,4,2.0,2.66,r,**,7.6923076923076925,675,1
5729,14472,1.65,0.31,2.1,0.12,1.03106,3.08,0.78,13.0,2,1.0,2.5,R,***,0.0,723,1
5730,14475,0.45,-1.67,-29.6,-0.798,1.02376,3.35,0.26,9.7,5,2.0,3.66,B,?,0.0,0,0
5731,14476,1.54,-0.19,11.2,0.031,0.9948,3.12,0.43,13.7,3,2.0,2.86,b,**,0.0,936,1
5732,14477,0.22,0.54,16.7,0.045,1.05249,3.42,0.46,11.9,3,3.0,4.24,M,*,7.6923076923076925,325,1
5733,14479,0.57,0.02,-38.1,0.115,0.99654,3.38,0.69,9.5,2,2.0,3.36,MM,?,0.0,145,1
5734,14480,0.12,0.49,6.4,-0.312,0.9945,3.46,0.44,14.2,2,1.0,1.66,R,*,0.0,0,0
5735,14481,-1.15,0.21,99999.0,0.035,0.9942,3.55,1.2,7.1,2,2.0,1.34,R,**,16.666666666666664,823,1
5736,14482,1.68,0.21,-42.9,-0.923,1.00884,3.29,2.14,5.8,1,1.0,4.14,R,**,0.0,624,1
5737,14485,-0.86,0.39,119.7,0.096,1.0276,4.67,1.34,23.6,2,2.0,2.33,R,*,0.0,870,1
5738,14486,-1.82,0.81,-27.4,0.475,0.99258,2.98,0.59,12.5,1,3.0,2.13,R,?,7.6923076923076925,0,0
5739,14487,0.2,0.44,14.1,-0.488,1.0006,3.28,-1.02,8.8,4,1.0,1.1,B,?,0.0,0,0
5740,14489,0.37,1.17,-32.5,-0.371,0.98106,3.34,0.66,12.6,2,2.0,1.48,R,?,7.6923076923076925,0,0
5741,14493,0.17,0.4,9.1,0.326,1.01775,2.1,0.5,6.1,2,1.0,1.61,M,*,0.0,298,1
5742,14495,-0.97,0.36,16.1,0.038,0.9928,2.81,0.48,11.0,4,1.0,1.86,R,*,0.0,376,1
