ID,Beneficio,Compra,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,Etiqueta,CalifProductor,Clasificacion,Region,PrecioBotella
12007,546,1,0.29,0.36,9.3,-0.276,1.03556,3.13,0.49,10.3,B,3,***,3,1.58
12011,0,0,0.32,2.03,62.9,0.392,0.99534,3.15,-2.33,11.4,r,6,?,3,2.03
12017,890,1,0.22,-0.71,7.2,0.56,1.0448,3.13,1.84,10.9,R,2,**,3,3.01
12018,706,1,0.29,0.27,1.7,,0.9893,4.14,1.72,12.6,M,2,***,3,1.68
12025,592,1,0.17,1.92,-54.8,0.047,0.99596,3.92,0.49,9.9,R,2,**,3,1.93
12027,872,1,0.15,0.3,1.4,-0.528,0.96995,2.31,0.57,124,R,2,***,1,5.96
12030,761,1,-0.765,0.49,18.7,0.519,1.00404,2.59,0.77,10.5,B,3,***,3,3.73
12034,727,1,0.17,0.34,14.4,-0.066,1.00597,2.2,0.53,8.3,R,3,**,3,2.51
12035,576,1,0.475,0.22,-51.5,0.025,0.9929,3.39,0.54,6.4,B,2,*,1,2.78
12037,759,1,0.18,0.28,8.7,0.047,0.9952,3.22,0.53,10.5,R,2,**,3,4.93
12040,636,1,-0.91,-1.26,15.4,0.093,1.04454,2.86,-0.96,15.1,R,3,*,3,1.9
12042,440,1,1.45,0.34,6.4,0.042,0.95134,2.99,,10.8,M,3,**,3,2.85
12043,615,1,0.18,-1.13,27.5,-0.327,1.01883,3.81,0.53,11,R,3,*,3,1.72
12044,218,1,0.6,0.09,1.3,0.331,0.97738,3.56,0.43,6.9,M,1,*,1,2.46
12046,324,1,-0.69,0.26,22,0.389,0.98974,,1.35,12.8,M,4,**,2,4.07
12047,839,1,-1.01,0.39,46.5,0.498,0.993,3.08,1.49,9.8,B,4,*,3,1.33
12051,539,1,0.26,-1.31,1.3,0.956,1.01906,3.15,1.9,6.1,r,1,*,1,2.87
12052,671,1,0.405,0.86,1.45,0.038,0.99125,3.52,1.7,11.6,MB,1,**,1,3.36
12053,1092,1,0.22,0.96,7.4,0.028,0.98382,2.12,0.56,10.5,B,2,***,2,3.21
12055,0,0,0.58,-0.54,2.4,0.997,0.96467,3.38,3.8,10.9,R,2,?,3,5.01
12057,677,1,0.46,0.36,-4.4,-0.427,0.9912,3.29,0.57,11.6,MB,2,****,1,5.18
12058,589,1,0.37,-0.07,6.6,0.321,0.98664,2.69,0.21,9.6,B,2,**,1,1
12064,377,1,0.27,0.4,10,0.039,1.0051,3.18,0.32,12.1,r,2,**,1,1.99
12071,389,1,0.37,-0.08,36.8,-0.538,1.023,3.19,0.44,8.8,R,3,?,3,2.33
12073,874,1,0.19,0.24,20.6,0.064,0.89958,2.72,1.17,7.6,B,3,**,3,1.16
12074,429,1,1.66,-1.27,4.8,0.052,0.9946,2.78,0.58,12.7,B,2,*,1,3.06
12075,985,1,1.2,0.34,4.3,0.231,0.99155,2.72,0.45,12.8,b,3,**,2,1.22
12080,603,1,0.26,1.19,64.7,0.163,0.99596,4.4,,9.2,R,1,?,1,1.17
12081,743,1,-1.48,0.3,46,0.341,0.9941,1.94,0.85,14.8,R,3,*,3,2.86
12084,0,0,-0.19,0.32,3,0.464,0.98954,3.1,0.63,101,M,2,?,3,1.07
12085,775,1,0.18,0.49,62.7,-0.436,0.9968,2.13,-0.9,9.9,R,3,***,3,5.49
12102,0,0,0.65,0.02,99999,0.066,0.9972,2.97,0.67,102,R,3,?,3,1.17
12106,344,1,1.55,0.26,6.5,-0.078,0.95633,3.14,0.47,10.7,m,3,*,3,2.7
12108,725,1,0.05,0.42,6.6,-0.18,0.9918,2.98,-1.12,13.9,mb,4,***,1,2.05
12111,580,1,2.13,0.28,1.2,0.048,0.9936,2.58,1.02,15.6,R,2,*,1,3.57
12114,188,1,0.73,-0.39,99999,,0.97393,4.34,1.66,139,MM,5,?,3,3.69
12115,0,0,0.44,0.22,4.3,0.032,0.95919,3.5,-0.61,14.1,R,2,?,1,1.16
12117,332,1,0.85,-2.27,10.4,0.038,0.99628,3.05,0.44,8.9,M,2,*,1,2.32
12119,0,0,-0.63,0.17,2.9,0.459,0.9663,4.89,,10.4,b,3,?,,5.89
12120,385,1,-1.05,0.29,33.7,-0.085,0.99364,3.18,,11.9,M,2,?,2,1.99
12123,650,1,0.29,-0.88,-31.2,-0.057,0.9895,4.31,0.36,26.5,m,2,*,3,1.4
12124,255,1,0.56,0.22,35.7,0.074,0.99404,3.4,0.82,15.1,MM,3,*,3,5.01
12125,780,1,0.23,1.2,14.45,-0.029,0.99756,4.62,0.54,10.2,R,2,**,1,2.09
12131,316,1,-0.02,0.38,58.05,0.084,1.0011,4.11,,9.9,R,3,?,1,1.32
12134,712,1,-2.34,0.27,49,0.616,0.9938,3.64,0.8,10,B,2,**,2,1.38
12138,0,0,1.65,2.18,12.5,0.369,0.9976,3.27,-0.61,14.9,R,12,?,3,1.22
12139,0,0,0.5,-0.24,36.1,0.741,0.99448,3.36,0.45,1.6,MM,2,?,2,1.29
12141,602,1,-1.09,0.18,1,0.028,0.99156,3.89,0.59,14.1,R,1,*,3,3.57
12143,473,1,-1.28,-0.21,7.1,-0.65,1.01504,3.75,,4.4,M,3,?,2,3.08
12145,443,1,0.66,0.13,-15.9,0.369,0.99746,4.95,0.73,10.5,B,2,**,3,2.75
12148,751,1,1.51,0.28,-51.7,0.181,0.95524,3.21,0.52,4,R,3,***,2,1.02
12150,0,0,0.165,-0.19,39,0.047,0.9934,3.99,0.55,9.9,R,0,?,2,6.09
12154,946,1,0.19,0.77,7.3,0.443,1.0112,3.15,1.36,11.8,B,3,***,3,2.14
12160,483,1,1.4,0.74,99999,0.05,0.99476,3.22,,12.8,R,2,**,2,3
12169,551,1,0.42,0.48,9.85,0.192,1.04375,3.01,0.29,7.2,R,6,***,2,1
12173,583,1,1.03,0.36,2,0.029,0.90825,1.99,0.63,5.9,r,3,**,2,2.3
12176,215,1,-0.01,0.3,1.3,0.546,0.98858,2.23,1.6,4.2,M,4,**,2,4.35
12177,344,1,0.24,0.3,6.7,-0.069,1.03836,3.25,0.45,14.5,R,3,?,2,1.26
12178,703,1,2.67,0.22,-17.3,0.027,0.97127,3.51,-0.76,12.5,B,1,****,1,1.42
12180,546,1,0.85,0.29,108.1,0.097,0.96817,3.64,-0.84,4.2,R,2,***,1,1.96
12182,265,1,0.17,-0.58,15.1,-0.377,1.005,3.07,-0.15,14.2,m,2,*,1,2.18
12184,1138,1,0.91,-2.5,49.8,0.335,0.94272,2.08,,16.3,R,3,**,1,3.11
12186,793,1,1.63,0.24,10.4,-0.029,0.94929,3.63,2.31,14.7,B,1,?,2,3.18
12190,801,1,-0.75,0.31,2.3,0.384,0.9727,3.97,0.92,9.3,R,3,**,1,1.26
12193,0,0,0.96,-1.07,1.8,0.082,1.02413,3.5,1.42,6.9,B,3,?,1,1.2
12198,827,1,0.05,1.09,-7.9,0.04,0.96866,3.12,-1.43,-0.6,b,4,***,2,1.06
12199,343,1,0.25,-0.01,1.5,-0.387,1.00184,2.84,1.61,11.5,M,1,*,1,2.87
12202,0,0,0.32,-2.95,7,0.339,0.9949,3.46,0.47,9.6,B,2,?,2,1.11
12203,403,1,0.76,0.3,1.4,-0.329,0.9909,2.23,0.38,11.3,M,1,*,2,1.56
12205,0,0,-0.48,-0.91,-50.8,0.286,1.00548,3.01,0.59,12.1,B,5,?,1,1.2
12206,548,1,-0.55,0.34,-56.2,,0.9924,2.42,-0.01,17.4,r,2,*,2,2.36
12211,934,1,0.21,0.28,5.7,0.028,1.00835,2.06,1.12,12.2,r,2,**,2,3.64
12212,554,1,0.42,-1.2,44,-0.417,1.04054,2,0.57,17.1,MM,4,**,2,2.17
12213,286,1,-0.96,0.24,27.9,0.241,1.03379,3.13,0.38,9.9,R,2,**,1,1.51
12214,373,1,0.38,0.15,55.3,-0.677,1.06214,3.47,0.57,9.4,m,2,*,2,1.54
12221,372,1,0.26,0.24,-2.6,0.046,0.95743,3.63,0.73,10.1,R,1,**,1,2.03
12225,0,0,0.25,1.79,128.3,0.026,0.9916,2.79,1.28,5.3,R,5,*,2,1.85
12226,554,1,0.33,-1.11,-43.1,-0.478,0.99542,3.11,0.48,9.3,R,2,***,1,2.28
12230,782,1,-0.28,0.3,9.9,-0.396,0.94633,3.79,0.5,10.1,B,2,?,1,1.83
12233,799,1,0.18,-1.09,99999,-0.343,1.0284,2.11,0.46,9.5,R,3,*,1,1.12
12234,584,1,0.23,0.38,99999,0.629,0.99298,3.29,,9.7,R,2,?,2,4.72
12235,808,1,1.1,1.8,-41.2,0.04,1.01531,3.07,-1.17,10.8,R,3,***,3,2.34
12238,534,1,0.15,1.3,6.2,0.046,0.97673,5.37,1.48,10.6,M,2,?,3,1.15
12242,250,1,0.26,0.56,40.1,0.764,1.04041,1.51,-0.12,13.5,M,2,?,1,1.37
12244,375,1,0.17,0.42,-5.6,0.033,0.99684,2.67,-0.39,115,R,2,***,3,2.63
12245,426,1,-1.42,0.32,-7.3,0.305,1.02116,2.9,0.42,16.6,R,4,***,1,1.73
12246,894,1,0.22,0.29,-54,-0.461,1.04433,2.62,0.12,9,R,2,**,1,1
12247,534,1,0.11,0.81,99999,0.044,0.95804,4.2,0.48,9.9,r,2,?,1,2.94
12248,441,1,-0.31,-1,63.1,0.2,0.99835,3.04,-0.01,5.4,M,2,*,1,1.32
12249,532,1,0.25,0.29,2,0.151,0.9952,3.46,0.54,10.2,M,2,**,3,2.97
12250,760,1,1.59,-0.32,2.4,0.033,0.95829,2.5,0.81,10.4,MB,2,***,1,1
12254,284,1,0.2,1.88,77.6,0.526,0.97673,5.15,-1.2,15.4,M,3,**,1,2.17
12255,612,1,-0.85,1.56,4.7,0.33,0.96944,,0.49,9.4,R,2,**,1,3.53
12258,380,1,0.25,0.44,131.8,0.057,1.01467,3.09,-0.13,4.9,M,2,*,1,1.08
12259,781,1,0.28,-1.07,38.5,0.047,0.993,3.9,0.55,126,B,3,****,1,5.28
12264,713,1,-0.41,1.43,2.5,0.041,0.92948,4.3,0.61,13.6,R,2,**,2,1.13
12265,613,1,0.39,1.5,38.9,0.037,1.00998,4.47,1.97,132,B,2,**,3,2.91
12269,991,1,1.63,0.26,9.5,0.059,0.9955,3.36,,14.8,MB,3,***,1,2.29
12270,656,1,-1.94,0.35,-54.4,0.036,0.98942,3.16,,15.5,r,1,***,1,2.84
12271,496,1,0.16,0.88,30,-0.515,0.94762,3.99,0.54,14.6,m,2,**,1,1.45
12275,0,0,-0.05,-2.6,1.4,0.034,0.9909,,0.68,4.4,B,2,?,1,1.15
12277,295,1,0.38,1.97,-25.5,-0.375,0.9667,3.13,,11.1,M,3,*,3,3.45
12278,0,0,0.27,0.48,1.1,0.026,0.99184,,0.5,16.4,b,4,?,1,5.66
12287,660,1,0.41,0.24,-31.4,0.009,0.94687,2.19,0.44,106,R,2,***,3,3.61
12289,0,0,-0.26,0.63,1,0.606,0.9988,2.99,0.25,8.7,R,9,?,2,1
12291,0,0,0.23,0.34,0.3,0.315,1.00301,4.02,0.87,12.3,mb,2,?,2,1.28
12304,617,1,-0.88,-0.98,14.2,0.058,0.95016,2.98,,9,M,3,?,3,4.54
12306,0,0,0.27,0.08,-62.4,,0.9922,4.19,0.46,131,B,2,?,1,3.44
12307,693,1,0.25,0.18,1.2,-0.639,0.9747,2.82,,11.3,R,2,***,1,1.94
12308,0,0,0.2,0.37,16.95,0.17,0.9995,3.03,0.42,9.2,R,3,?,2,1.56
12309,901,1,0.2,0.72,0.9,0.019,0.97741,3.2,-0.17,12,B,3,****,1,3.03
12311,545,1,1.78,1.46,8.3,0.053,0.972,3.25,,13.5,R,2,**,2,4.12
12312,220,1,0.3,0.3,0.5,-0.589,0.99402,1.24,0.61,10.6,M,3,*,3,3.2
12317,656,1,0.32,-0.25,4.9,0.034,0.98475,2.89,-0.6,12.5,R,2,**,3,6.51
12320,580,1,-0.82,2.13,53.5,-0.46,1.0008,2.86,0.07,13.6,R,10,**,2,1.23
12324,0,0,0.22,0.25,35.9,0.056,0.9961,3.08,0.13,7.8,m,1,?,1,4.56
12330,0,0,0.59,-0.66,99999,0.052,0.996,3.92,0.47,5.2,R,3,?,1,1.34
12333,791,1,0.36,0.47,-46.1,0.094,1.02509,4.87,0.45,14,B,2,**,,4.18
12335,0,0,-1.19,0.11,1.1,-0.351,0.9915,2.18,0.88,10.6,r,3,?,2,1.54
12340,0,0,0.54,0.09,2,,0.99479,3.43,0.94,11.5,R,3,?,1,2.15
12341,0,0,0.55,0.26,2.7,0.045,1.00266,3.21,,17.6,MM,2,*,3,2.44
12342,705,1,0.24,0.23,7.1,0.041,0.99246,2.51,0.74,13.3,B,2,****,1,3.45
12343,210,1,0.24,-2.48,4.2,-0.406,1.03247,2.62,0.49,6.5,MM,3,?,3,6.16
12344,711,1,0.31,-0.5,12.1,0.024,1.03212,3.05,0.41,12.4,R,3,***,2,1.16
12345,776,1,0.37,0.23,42,0.057,0.99568,4.09,1.12,1.8,MB,3,****,2,6.6
12346,514,1,1.16,1.68,10.2,0.043,0.99632,2.7,0.5,15.3,M,2,*,2,1.29
12356,0,0,1.6,0.47,-43.8,0.273,0.9963,4.35,0.59,9.4,R,3,?,2,3.72
12357,116,1,1.3,-2.21,-105.7,0.037,1.01219,3.83,-0.62,9.2,m,3,?,3,1.65
12362,0,0,0.43,0.88,99999,0.16,1.09499,3.67,0.78,3.6,M,6,?,1,2.32
12365,355,1,3.01,-0.26,-44,0.028,0.99433,3.34,-1.07,13.2,m,3,***,3,1.2
12367,712,1,0.26,0.37,59.5,0.047,0.99523,3.19,0.48,15.1,r,2,**,2,1.13
12368,696,1,0.35,0.27,5.2,-0.804,1.0397,2.37,0.52,11.2,M,3,**,3,1
12369,587,1,0.43,-0.35,2.1,0.027,0.9883,3.01,1.57,5.6,B,3,*,1,2.14
12371,731,1,0.32,-1.48,4.3,0.032,0.98946,3.98,,125,M,1,**,1,5.81
12372,0,0,-1.4,0.12,4.2,0.05,0.99398,3.4,-0.61,146,R,3,?,2,3.07
12375,409,1,0.2,-1.74,22.6,0.048,0.9966,3.9,0.5,9.1,R,4,*,1,5.11
12378,620,1,0.24,0.62,11,0.043,0.94502,3.11,0.49,10,R,4,***,2,1.69
12379,715,1,0.65,0.32,1.1,-0.377,1.03053,3.03,0.41,10.6,B,5,*,3,1.5
12384,557,1,0.22,-0.2,-25.8,0.641,0.991,4.39,1.32,8.2,M,3,*,3,1.56
12385,373,1,0.31,0.4,6.2,1.193,1.03479,2.44,2.1,15.9,M,2,**,3,1.2
12386,225,1,0.35,0.53,-47.5,0.053,0.92584,3.07,0.4,9.4,M,3,?,3,2.46
12389,1039,1,0.66,0.48,1.2,0.029,0.95158,4.04,0.39,4.1,B,2,***,2,1
12391,704,1,1.63,0.55,8.5,-1.032,0.97087,3.19,0.84,117,B,3,*,1,1.65
12392,317,1,0.27,-0.09,11.8,0.388,0.99699,4.52,0.6,9.8,M,3,*,1,5.9
12394,0,0,-1.98,-0.93,8.3,0.034,0.95067,4.45,0.45,19.1,B,2,?,1,3.95
12399,712,1,0.82,1.76,1.2,-0.006,0.95452,3.38,,11.3,R,1,**,2,2.24
12400,309,1,-0.08,1.5,-29.1,0.482,0.97691,3.19,0.49,7.7,m,3,**,3,3.25
12403,446,1,1.3,0.21,45.1,0.215,0.9988,3.28,0.72,10,R,5,?,3,2.45
12404,0,0,0.58,0.23,2.3,0.111,0.96495,3.21,-0.71,10.2,B,4,?,3,2.14
12406,0,0,1.81,1.14,-55.8,0.037,1.02276,3.72,0.41,9.6,R,3,?,,1.84
12408,477,1,0.27,-0.96,1.7,0.597,0.96689,4.02,0.36,14.4,R,3,?,1,2.25
12409,0,0,0.14,-0.34,-46.4,0.041,1.00944,2.64,0.27,8.8,M,3,?,3,1.07
12411,534,1,0.9,0.08,8.1,0.046,0.9958,3.13,0.45,11.2,MB,2,**,1,5.69
12412,583,1,0.39,-0.65,5.5,0.031,0.96938,3.12,0.4,9.6,R,3,**,3,1
12413,468,1,1.54,0.7,133.2,0.042,0.9967,3.23,0.47,9.4,B,2,**,3,2.76
12419,670,1,1.55,-0.82,121.5,0.056,0.99594,4.38,-0.05,-3,B,3,**,3,4.83
12423,917,1,0.265,-2.38,-9.9,0.036,0.99299,3.36,1.91,9.8,R,1,***,3,5.76
12424,448,1,0.28,1.32,53.5,-0.008,0.97437,3.18,0.26,10.7,R,3,**,3,3.12
12426,533,1,1.75,0.04,12.9,0.763,1.0134,2.43,,13,M,4,*,2,2.46
12427,558,1,0.26,0.21,2.9,0.026,1.0336,3.13,0.38,11.3,R,2,***,3,5.85
12430,422,1,-0.54,0.31,74.1,0.274,1.02489,3.13,-0.8,143,M,3,***,1,2.27
12435,480,1,0.62,1.83,56,,1.01209,0.71,0.58,14.8,M,2,*,1,1.04
12436,977,1,-1.14,0.27,68.1,0.027,0.99165,3.15,,17,r,3,***,3,1.42
12437,573,1,-0.35,0.49,9.6,-0.49,1.03354,3.13,0.38,13,R,3,**,3,5.29
12440,357,1,0.34,0.3,24.3,0.552,0.99016,2.12,0.23,12,M,2,*,3,1.25
12443,574,1,0.2,0.55,65.2,0.2,0.99044,2.94,1.86,12.2,R,3,*,3,1.88
12447,1105,1,0.35,0.56,13.8,1.202,0.9699,3.07,1.63,5.8,mb,4,****,2,2.6
12448,443,1,0.27,0.28,-39.1,0.063,0.9964,3.69,-0.75,10,R,2,***,1,2.39
12455,651,1,0.3,-0.13,47.2,0.439,0.97433,3.21,-0.95,15.4,B,4,?,1,3.4
12456,668,1,1.2,1.93,15.3,0.501,0.9975,3.13,0.97,9.8,R,3,***,,1.36
12457,654,1,1.13,0.18,68.3,0.032,0.99114,3.18,1.12,115,R,1,*,1,1
12461,546,1,0.23,0.26,7.2,-0.403,0.99577,4.14,0.55,10.2,R,2,**,3,1.81
12462,0,0,0.96,-0.2,2,0.047,0.9955,3.4,0.44,10.9,B,4,?,2,4.76
12468,733,1,0.22,1.63,41,0.035,0.97569,0.9,0.4,7.2,B,2,**,1,3.74
12469,982,1,0.16,0.27,-36.3,0.149,0.94314,2.52,0.57,10.8,B,2,**,1,1.19
12474,1123,1,0.69,0,4.9,-0.291,0.99368,2.85,2.98,10,MB,5,****,3,1.34
12475,0,0,1.23,0.25,2.8,0.611,0.99779,2.64,1.13,7.8,M,5,?,3,3.46
12476,680,1,-1.28,0.4,-45.1,-0.226,0.9954,4.22,0.36,9.1,MB,5,?,1,1.12
12477,231,1,0.36,0.38,0.9,0.037,0.9904,3.28,1.94,11.4,R,2,**,3,1.08
12478,574,1,0.29,1.1,1.4,0.033,0.98794,1.26,1.61,8.7,R,2,*,1,1.36
12486,1157,1,0.09,-1.32,1.6,0.03,0.9953,2.63,1.89,12,B,3,**,2,1.7
12489,503,1,1.16,1.21,2.1,-0.367,1.00234,2.33,-2.13,12.7,mm,3,*,3,6.03
12492,953,1,-0.91,0.34,44.9,0.054,0.94838,,0.46,15.2,B,2,****,2,2.24
12493,0,0,1.8,0.45,-7.7,0.374,0.9952,3.77,3.44,9.6,B,2,*,3,1.48
12497,505,1,0.81,0.36,34.9,0.397,0.9418,3.05,0.6,14.9,B,4,*,1,1.31
12498,1051,1,0.37,1.9,1.5,0.033,1.02395,2.58,2.18,12,B,2,***,,1.13
12502,0,0,1.56,0.68,2.1,-0.498,1.0252,3.32,,10.7,R,2,?,2,1.86
12509,779,1,0.7,1.3,1.9,,0.90257,,0.99,11.7,M,3,**,2,3.63
12510,311,1,0.25,0.34,20.7,0.044,0.99665,2.69,0.88,8.9,M,3,**,2,1.28
12511,488,1,-2.18,0.44,8.9,0.055,1.03023,2.6,0.91,4.8,R,2,?,1,2.5
12512,0,0,0.3,0.37,99999,-0.103,0.99438,3.89,-0.68,9.8,R,3,?,2,1.97
12514,0,0,0.24,0.65,-17.7,-0.511,0.992,2.06,0.42,11.2,R,3,?,3,1.6
12515,1355,1,0.17,0.56,1.5,0.026,1.00233,3.48,1.02,11.8,MB,1,?,3,3.44
12517,416,1,0.28,-0.99,28.9,0.741,0.994,3.23,1.58,10.3,R,2,*,2,1.5
12520,429,1,-0.86,0.31,1.6,0.121,0.98256,2.15,,5.8,M,3,*,1,1
12524,711,1,1.02,0.33,-20.7,0.587,0.9934,3.13,,10.6,R,3,***,1,2.44
12525,905,1,0.18,0.31,1.7,,0.9928,3.49,0.5,129,B,2,****,1,4.09
12531,0,0,0.98,-1.05,-56,,0.99034,3.63,,11.4,R,1,?,1,2.11
12534,0,0,0.39,0.97,2,0.086,0.98417,3.45,1.14,8.4,R,4,*,1,2.05
12535,0,0,-0.16,0.28,5,0.03,1.04143,2.8,-0.71,12.4,R,2,?,1,6.49
12539,359,1,-0.3,1.52,-43.2,0.051,0.9964,2.41,-0.12,9.1,m,3,*,2,1.29
12541,0,0,3.07,1.64,1.8,-0.664,0.99464,4.58,-0.94,10.1,R,2,?,3,1.17
12546,644,1,0.36,1,49.8,0.295,0.9907,4.27,0.45,17.5,B,1,***,2,1.1
12551,338,1,0.23,0.36,-7.8,0.401,0.99389,3.26,0.41,8.8,M,2,*,1,2.07
12553,0,0,0.4,0.19,3.6,-0.356,0.94936,1.14,1.13,5.1,R,3,*,1,1.05
12554,311,1,-0.89,2.81,54.1,0.038,0.99924,,,14.2,M,2,**,2,1.8
12557,957,1,-0.38,0.09,24.6,,1.01964,2.9,0.37,11.2,R,3,****,2,3.69
12558,497,1,0.85,1.01,2.3,0.091,1.0004,2.97,0.49,4.1,b,8,*,2,2.58
12559,877,1,0.33,1.24,32,0.542,1.01885,3.51,0.59,8.2,r,1,**,1,1.78
12560,745,1,0.02,0.84,112.5,0.037,1.01136,3.09,-2.03,5.3,R,2,***,3,5.97
12561,543,1,-1.19,0.25,0,-0.17,0.99691,3.33,0.43,9.8,M,2,**,1,4.4
12562,709,1,0.28,0.26,12.5,0.232,0.9975,3.1,-0.26,9,r,3,?,3,1.39
12567,750,1,-0.65,2.02,34.6,0.032,0.99622,3.14,0,8.4,B,2,**,1,1
12573,0,0,0.635,0.68,1.8,0.403,0.96741,3.02,2.04,6,mb,5,*,3,1.51
12575,651,1,0.33,0.2,26.1,0.031,0.99573,3.41,0.53,9.3,B,2,*,2,2.03
12580,386,1,-0.37,1.07,61.5,0.049,1.03845,3.06,0.55,10.3,M,1,**,2,1
12581,686,1,0.41,0.73,99999,-0.314,0.94532,3.24,0.69,9.5,B,2,**,1,2.01
12582,389,1,0.32,-0.02,8,-0.349,0.97521,3.77,0.46,5.4,R,2,*,3,1
12583,909,1,1.76,0.6,2.8,0.487,1.03202,3.3,0.57,10.9,B,2,**,2,2.65
12585,446,1,0.19,0.62,1,0.044,0.95631,4.61,,135,R,1,*,1,2.76
12586,556,1,-0.38,0.35,96.3,0.047,0.99111,3.07,0.7,7,R,2,****,2,1.77
12590,585,1,0.31,0.32,1.2,0.024,0.99208,3.05,0.02,9.8,R,3,**,2,2.09
12595,225,1,-0.95,0.24,51.55,-0.235,0.9982,3.1,0.53,9.2,M,5,?,1,1.92
12599,436,1,0.24,0.74,54.6,0.132,0.99235,2.99,0.68,110,R,4,**,1,3.37
12601,0,0,0.04,0.56,-36.3,0.092,0.9969,,2.24,10.5,M,4,?,,1.3
12602,813,1,-1.07,0.03,9.5,-0.114,0.99715,4.2,1.26,9.3,B,3,*,2,3.27
12603,0,0,-0.6,1.32,-37.1,0.097,1.03043,5.37,0.38,7.2,M,2,?,2,1.99
12605,0,0,0.63,0,30.7,0.047,1.03744,2.86,-2.9,16.9,r,3,*,2,1
12606,424,1,0.49,-0.96,-26.5,-0.478,0.9948,2.53,0.44,148,M,6,?,2,3.39
12607,452,1,-0.67,0.33,1.3,0.045,0.99066,2.98,-1.1,12.4,r,4,*,1,5.24
12608,446,1,0.23,0.32,63.8,0.038,0.9966,2.17,0.02,6,M,3,***,1,1.81
12610,413,1,0.305,-0.75,1.2,0.059,1.00454,4.22,0.52,11.5,r,3,****,3,4.45
12613,537,1,1.48,0.34,44.8,0.158,0.991,,,12.3,M,3,***,3,1.34
12614,374,1,-1.02,0.3,-27.9,0.174,0.9626,3.18,0.49,5.2,M,2,?,3,1.19
12616,560,1,0.2,1.99,12.9,-0.072,1.01928,3.91,,8.7,b,3,****,2,4.58
12617,551,1,0.32,0.45,49.1,-0.536,0.99134,3.2,1.01,117,R,2,***,3,1.95
12619,505,1,-0.22,0.87,30.5,0.034,0.99627,3.36,0.43,12.1,R,1,**,2,3.5
12620,0,0,1.56,0.31,5.3,0.087,0.9751,3.89,-1.2,9.4,b,3,?,3,1.39
12625,458,1,0.71,0.47,11.2,0.071,0.9968,2.98,0.88,13.5,R,3,*,1,4.58
12626,625,1,0.03,0.26,-27.3,-0.254,1.028,3.19,0.56,11.3,r,3,*,3,1.03
12628,277,1,0.33,0.33,5,0.41,0.99399,3.13,1.53,9,M,1,**,1,1.1
12632,939,1,0.31,0.37,39,-0.52,0.9934,3.42,0.4,9.1,M,2,**,2,3.62
12633,645,1,0.2,0.26,-59.5,0.033,0.98954,4.27,0.81,127,b,1,**,1,2.04
12635,949,1,0.28,-0.58,4.7,0.383,0.99408,,0.44,13,b,2,****,1,2.11
12636,557,1,0.88,0.04,3,0.077,1.02101,3.69,,9.4,m,2,**,1,1.56
12637,1005,1,1.39,1.5,35.5,-0.059,0.9918,3.72,1.75,8.6,B,1,****,1,5.65
12640,649,1,0.26,-0.03,1.7,0.05,0.99286,3.11,0.43,-1.2,B,3,****,1,4.56
12641,558,1,0.22,-0.63,30.4,0.041,0.99403,4.36,0.21,9.9,B,1,**,2,2.52
12642,0,0,0.51,-0.54,2.3,0.076,0.9774,3.74,0.75,11,R,2,?,2,1.09
12644,336,1,0.4,1.55,8.5,0.055,0.99626,3.2,3.68,9.2,M,3,**,1,1.23
12652,394,1,-0.55,0.34,1.2,0.044,0.9919,2.09,0.47,13.1,R,2,?,1,2.1
12653,390,1,0.09,0.17,2.8,0.04,1.00688,2.55,2.15,8.5,M,2,*,1,4.24
12657,516,1,0.27,0.42,7.3,0.076,0.99556,3.62,,5.5,R,2,*,3,2.48
12658,0,0,0.47,0.43,2.1,0.171,1.06641,1.91,0.76,10.8,R,7,?,2,2.8
12661,621,1,1.42,0.22,1.9,0.023,0.98928,3.76,1.84,18.7,R,2,**,1,2.88
12662,300,1,0.79,0.42,1.8,0.062,0.9941,,0.88,11.1,R,3,***,1,2.4
12663,328,1,0.79,-0.8,1.7,-0.204,1.01653,3.03,0.2,4.6,m,3,**,2,5.35
12664,0,0,0.61,0.14,2.4,,0.9969,3.53,0.59,9.5,R,5,?,2,1.22
12668,0,0,-0.38,0.65,-58.75,-0.48,0.99727,2.45,,107,B,8,?,2,1
12670,303,1,-0.33,1.76,-51.6,0.079,1.03422,2.24,0.61,10.5,R,4,*,2,1
12672,434,1,0.28,-2.95,46.3,0.307,0.9974,3.28,0.33,9,R,2,**,1,1.26
12673,692,1,0.27,0.69,47.7,0.176,0.98333,2.96,-0.49,134,r,3,***,3,2.36
12675,0,0,-0.75,-0.5,9.65,0.041,0.99334,2.97,0.67,10.9,B,2,?,2,3.44
12680,697,1,0.85,-0.39,5.6,-0.37,1.00777,3.09,0.54,10,B,2,**,,4.23
12681,589,1,0.32,-1.34,16.2,0.444,0.97329,2.96,0.5,9.1,B,2,***,3,3.48
12683,0,0,0.73,0.36,1.7,1.219,0.9968,3.2,0.08,9.5,R,4,*,1,1.7
12687,436,1,0.76,1.84,-43.7,0.552,0.9956,3.06,0.42,8.1,r,2,?,1,2.46
12688,462,1,-0.67,2.08,-37.2,0.352,0.96085,2.52,-1.13,-1.5,R,4,*,1,3.83
12692,981,1,1.76,-0.78,28.5,-0.373,0.99516,2.96,1.11,17.2,B,2,*,1,4.18
